Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Date Added,Date Modified,Current Stock Level,Low Stock Level,Category,Product Image URL - 1,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image URL - 2,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image URL - 3,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Product Image URL - 4,Product Image ID - 4,Product Image File - 4,Product Image Description - 4,Product Image Is Thumbnail - 4,Product Image Sort - 4,Product Image URL - 5,Product Image ID - 5,Product Image File - 5,Product Image Description - 5,Product Image Is Thumbnail - 5,Product Image Sort - 5,Product Image URL - 6,Product Image ID - 6,Product Image File - 6,Product Image Description - 6,Product Image Is Thumbnail - 6,Product Image Sort - 6,Product Image URL - 7,Product Image ID - 7,Product Image File - 7,Product Image Description - 7,Product Image Is Thumbnail - 7,Product Image Sort - 7,Product Image URL - 8,Product Image ID - 8,Product Image File - 8,Product Image Description - 8,Product Image Is Thumbnail - 8,Product Image Sort - 8,Product Image URL - 9,Product Image ID - 9,Product Image File - 9,Product Image Description - 9,Product Image Is Thumbnail - 9,Product Image Sort - 9,Product Image URL - 10,Product Image ID - 10,Product Image File - 10,Product Image Description - 10,Product Image Is Thumbnail - 10,Product Image Sort - 10,Product Image URL - 11,Product Image ID - 11,Product Image File - 11,Product Image Description - 11,Product Image Is Thumbnail - 11,Product Image Sort - 11,Product Image URL - 12,Product Image ID - 12,Product Image File - 12,Product Image Description - 12,Product Image Is Thumbnail - 12,Product Image Sort - 12,Product Image URL - 13,Product Image ID - 13,Product Image File - 13,Product Image Description - 13,Product Image Is Thumbnail - 13,Product Image Sort - 13,Search Keywords,Page Title,Meta Keywords,Meta Description,Product Condition,Show Product Condition?,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled,Tax Provider Tax Code,Product Custom Fields,Minimum Purchase Quantity,Maximum Purchase Quantity,Shipping Groups,Origin Locations
13863,[S]Color Temperature (CCT)=3000K,,TF-LXT24LZ50W6450LDMV-30K,,,,,,217.15,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXT24LZ50W6450LDMV-30K,,,,,,,,,,,,,,,
13864,[S]Color Temperature (CCT)=3500K,,TF-LXT24LZ50W6450LDMV-35K,,,,,,217.15,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXT24LZ50W6450LDMV-35K,,,,,,,,,,,,,,,
13865,[S]Color Temperature (CCT)=4000K,,TF-LXT24LZ50W6450LDMV-40K,,,,,,217.15,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXT24LZ50W6450LDMV-40K,,,,,,,,,,,,,,,
13866,[S]Color Temperature (CCT)=5000K,,TF-LXT24LZ50W6450LDMV-50K,,,,,,217.15,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXT24LZ50W6450LDMV-50K,,,,,,,,,,,,,,,
13822,,,TF-LXT24LZ50W6450LDMV-30K,,,,,,[FIXED]217.15,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13823,,,TF-LXT24LZ50W6450LDMV-35K,,,,,,[FIXED]217.15,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13824,,,TF-LXT24LZ50W6450LDMV-40K,,,,,,[FIXED]217.15,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13825,,,TF-LXT24LZ50W6450LDMV-50K,,,,,,[FIXED]217.15,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
2472,"Residential Grade Switch with Pilot Light Single Pole 15A, 120VAC",P,EN-82150L,,Enerlites,,Right,"<div class=""short-description""><p>Enerlites residential grade switch with pilot light single pole 15A 120VAC, available in white and ivory color, c<span>ontains exclusive circuit - pilot light on when load is off, 2 years warranty.</span></p> <p><span>Minimum order qty. of 10pcs.</span></p></div><div class=""ProductDescription""><p>The 82150L switch make installation quick and simple with its versatile design. This switch features a switch with a pilot light that contains an exclusive circuit where the light will turn on when the load is off. The impact resistant thermoplastic body is built strong to endure years of use as well as being resistant to a wide temperature range. You can transform the look of your home and increase its resale value with these modern switches.</p> <h3>FEATURES</h3> <ul> <li>15 Amp, 120VAC</li> <li>All devices fit standard wallboxes</li> <li>Terminal screws backed out ready for wiring</li> <li>Side wire terminals accept #12, #14 AWG Cu solid or stranded wire</li> <li>Two year warranty</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/82150L.pdf"" target=""_blank"">Residential Grade Switch with Pilot Light Specs Sheet</a></p></div></div>",5,3.5,5.85,0,0,N,<p><strong>Resources<br></strong>No</p>,1,0,0,0,Y,Y,,none,7/12/2021,9/29/2022,0,0,Electrical/Controls & Devices/Switches,http://relightdepot.com/product_images/u/731/60_6__09426.jpg,4126,u/731/60_6__09426.jpg,"Enerlites Residential Grade Switch with Pilot Light Single Pole 15A, 120VAC",Y,0,http://relightdepot.com/product_images/n/865/61_6__04551.jpg,4127,n/865/61_6__04551.jpg,"Enerlites Residential Grade Switch with Pilot Light Single Pole 15A, 120VAC",N,1,http://relightdepot.com/product_images/d/504/62_5__77858.jpg,4128,d/504/62_5__77858.jpg,"Enerlites Residential Grade Switch with Pilot Light Single Pole 15A, 120VAC",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Residential Grade Switch with Pilot Light Single Pole 15A, 120VAC",,"Enerlites residential grade switch with pilot light single pole 15A 120VAC, available in white and ivory color, contains exclusive circuit - pilot light on when load is off, 2 years warranty.",New,N,0,Default Tax Class,,N,/enerlites-residential-grade-switch-with-pilot-light-single-pole-15a-120vac/,,,82150L,,,,,,,,,N,,Pack Size=10,10,0,,
13867,[S]Finish Options=White,,EN-82150L-W,,,,,,5,0,,,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82150L-W,,,,,,,,,,,,,,,
13868,[S]Finish Options=Ivory,,EN-82150L-I,,,,,,5,0,,,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82150L-I,,,,,,,,,,,,,,,
13826,,,EN-82150L-W,,,,,,[FIXED]5,,,,,,,[FIXED]1,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13827,,,EN-82150L-I,,,,,,[FIXED]5,,,,,,,[FIXED]1,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
2483,"2x4 LED Curve Lit Sides Center Basket, 32W-57W",P,TF-CRVRL24L,,Saylite - Texas Fluorescents,,Right,"<div class=""short-description""><p>2'x4' LED curve lit sides center basket, ribbed linear lens material, 32-57 watts, 4000-7200 lumens, available in 3000K, 3500K, 4000K or 5000K color temperature (CCT).</p></div><div class=""ProductDescription""><p><strong>DESIGN FEATURES</strong></p> <hr /> <p><span><strong>INTENDED USE</strong></span> <br />Specification grade, direct/indirect center diffuser luminaire provides smooth and uniform ambient lighting for all commercial and industrial buildings with recessed configurations. Reflected light from matte surfaces provide a softened &ldquo;sky light&rdquo; appearance to the modern office environment. Unique dual curved lens with center perforated basket or linear ribbed diffuser provides a luminous housing with excellent visual comfort. Light reaches higher in the space to eliminate the &ldquo;cave effect.&rdquo; <br /><br /><span><strong>SIZE W x L x H in inches</strong></span> <br />24.0W x 48.0L x 4.0D <br /><br /><span><strong>MATERIALS &amp; FEATURES</strong></span></p> <ul> <li>Housing is die-formed and embossed code 22 gage steel. Luminaire body finish is high reflectance baked white enamel, with matte white reflectors. Wiring knockouts are provided on the back of housing.</li> <li>Center section is flush with outer panels, eliminating the dirt and debris from collecting.</li> <li>One-piece enclosure is mounted to one piece doorframe.</li> <li>Direct/indirect mimics &ldquo;sky light&rdquo; appearance.</li> <li>Matte white reflective surfaces for soft, uniform light distribution.</li> <li>Recessed perforated center diffuser with acrylic overlay.</li> </ul> <p><span><strong>MOUNTING</strong></span> <br />Recessed inverted T-Bar ceilings. Grid mount.</p></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/CRV_LED.pdf"" target=""_blank"">2x4 LED Curve Lit Sides Center Basket Spec Sheet</a></p></div></div>",221.43,155,258.35,0,0,N,,16,0,0,0,Y,Y,,none,7/12/2021,6/12/2022,10,0,Light Fixtures/Indoor Lighting/Recessed Lighting/Drop Ceiling Lay-In and Parabolic Fixtures/Recessed Architectural Troffers;Shop by Light Source/LED Lights/LED Recessed Lights/Direct\/Indirect LED Recessed Lights,http://relightdepot.com/product_images/j/066/2x4_led_curve_lit_sides_center_basket__44980.jpg,4140,j/066/2x4_led_curve_lit_sides_center_basket__44980.jpg,2x4 LED Curve Lit Sides Center Basket,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2x4 LED Curve Lit Sides Center Basket, 32W-57W",,"2'x4' LED curve lit sides center basket, ribbed linear lens material, 32-57 watts, 4000-7200 lumens, available in 3000K, 3500K, 4000K or 5000K color temperature (CCT).",New,N,0,Default Tax Class,,N,/2-x4-led-curve-lit-sides-center-basket-32w-57w/,,,CRVRL24L,,,,,,,,,N,,"Light Source=LED;""Fixture Size=2X4"";""Driver Type=0-10V"";""Lumen Output=3450, 4800, or 5400"";""Color Temperature=3000K"";""Color Temperature=3500K"";""Color Temperature=4000K"";""Color Temperature=5000K"";""Total Input Watts=32"";""Total Input Watts=57""",0,0,,
13876,"[S]Wattage Options=32 Watts,[S]Color Temperature (CCT)=3000K",,TF-CRVRL24L-J32W4000LDMV-30K,,,,,,221.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J32W4000LDMV-30K,,,,,,,,,,,,,,,
13877,"[S]Wattage Options=32 Watts,[S]Color Temperature (CCT)=3500K",,TF-CRVRL24L-J32W4000LDMV-35K,,,,,,221.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J32W4000LDMV-35K,,,,,,,,,,,,,,,
13878,"[S]Wattage Options=32 Watts,[S]Color Temperature (CCT)=4000K",,TF-CRVRL24L-J32W4000LDMV-40K,,,,,,221.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J32W4000LDMV-40K,,,,,,,,,,,,,,,
13879,"[S]Wattage Options=32 Watts,[S]Color Temperature (CCT)=5000K",,TF-CRVRL24L-J32W4000LDMV-50K,,,,,,221.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J32W4000LDMV-50K,,,,,,,,,,,,,,,
13880,"[S]Wattage Options=48 Watts,[S]Color Temperature (CCT)=3000K",,TF-CRVRL24L-J48W6100LDMV-30K,,,,,,225.72,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J48W6100LDMV-30K,,,,,,,,,,,,,,,
13881,"[S]Wattage Options=48 Watts,[S]Color Temperature (CCT)=3500K",,TF-CRVRL24L-J48W6100LDMV-35K,,,,,,225.72,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J48W6100LDMV-35K,,,,,,,,,,,,,,,
13882,"[S]Wattage Options=48 Watts,[S]Color Temperature (CCT)=4000K",,TF-CRVRL24L-J48W6100LDMV-40K,,,,,,225.72,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J48W6100LDMV-40K,,,,,,,,,,,,,,,
13883,"[S]Wattage Options=48 Watts,[S]Color Temperature (CCT)=5000K",,TF-CRVRL24L-J48W6100LDMV-50K,,,,,,225.72,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J48W6100LDMV-50K,,,,,,,,,,,,,,,
13884,"[S]Wattage Options=57 Watts,[S]Color Temperature (CCT)=3000K",,TF-CRVRL24L-J57W7200LDMV-30K,,,,,,230,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J57W7200LDMV-30K,,,,,,,,,,,,,,,
13885,"[S]Wattage Options=57 Watts,[S]Color Temperature (CCT)=3500K",,TF-CRVRL24L-J57W7200LDMV-35K,,,,,,230,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J57W7200LDMV-35K,,,,,,,,,,,,,,,
13886,"[S]Wattage Options=57 Watts,[S]Color Temperature (CCT)=4000K",,TF-CRVRL24L-J57W7200LDMV-40K,,,,,,230,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J57W7200LDMV-40K,,,,,,,,,,,,,,,
13887,"[S]Wattage Options=57 Watts,[S]Color Temperature (CCT)=5000K",,TF-CRVRL24L-J57W7200LDMV-50K,,,,,,230,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL24L-J57W7200LDMV-50K,,,,,,,,,,,,,,,
13835,,,TF-CRVRL24L-J32W4000LDMV-30K,,,,,,[FIXED]221.43,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13836,,,TF-CRVRL24L-J32W4000LDMV-35K,,,,,,[FIXED]221.43,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13837,,,TF-CRVRL24L-J32W4000LDMV-40K,,,,,,[FIXED]221.43,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13838,,,TF-CRVRL24L-J32W4000LDMV-50K,,,,,,[FIXED]221.43,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13839,,,TF-CRVRL24L-J48W6100LDMV-30K,,,,,,[FIXED]225.72,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13840,,,TF-CRVRL24L-J48W6100LDMV-35K,,,,,,[FIXED]225.72,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13841,,,TF-CRVRL24L-J48W6100LDMV-40K,,,,,,[FIXED]225.72,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13842,,,TF-CRVRL24L-J48W6100LDMV-50K,,,,,,[FIXED]225.72,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13843,,,TF-CRVRL24L-J57W7200LDMV-30K,,,,,,[FIXED]230,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13844,,,TF-CRVRL24L-J57W7200LDMV-35K,,,,,,[FIXED]230,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13845,,,TF-CRVRL24L-J57W7200LDMV-40K,,,,,,[FIXED]230,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
13846,,,TF-CRVRL24L-J57W7200LDMV-50K,,,,,,[FIXED]230,,,,,,,[FIXED]16,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,
2484,"2'x2' LED Curve Lit Sides Center Basket, 28W or 35W",P,TF-CRVRL22L,,Saylite - Texas Fluorescents,,Right,"<div class=""short-description""><p>2'x2' LED curve lit sides center basket, 28W or 35W, ribbed linear lens material, 0-10V driver, 3000K, 3500K, 4000K &amp; 5000K color temperature (CCT).</p></div><div class=""ProductDescription""><p><strong>DESIGN FEATURES</strong></p> <hr /> <p><span><strong>INTENDED USE</strong></span> <br />Specification grade, direct/indirect center diffuser luminaire provides smooth and uniform ambient lighting for all commercial and industrial buildings with recessed configurations. Reflected light from matte surfaces provide a softened &ldquo;sky light&rdquo; appearance to the modern office environment. Unique dual curved lens with center perforated basket or linear ribbed diffuser provides a luminous housing with excellent visual comfort. Light reaches higher in the space to eliminate the &ldquo;cave effect.&rdquo; <br /><br /><span><strong>SIZE W x L x H in inches</strong></span> <br />24.0W x 24.0L x 4.0D <br /><br /><span><strong>MATERIALS &amp; FEATURES</strong></span> <br />Housing is die-formed and embossed code 22 gage steel. Luminaire body finish is high reflectance baked white enamel, with matte white reflectors. Wiring knockouts are provided on the back of housing.</p> <ul> <li>Center section is flush with outer panels, eliminating the dirt and debris from collecting.</li> <li>One-piece enclosure is mounted to one piece doorframe.</li> <li>Direct/indirect mimics &ldquo;sky light&rdquo; appearance.</li> <li>Matte white reflective surfaces for soft, uniform light distribution.</li> <li>Recessed perforated center diffuser with acrylic overlay.</li> </ul> <p><span><strong>MOUNTING</strong></span> <br />Recessed inverted T-Bar ceilings. Grid mount.</p></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/CRV_LED.pdf"" target=""_blank"">2'x2' LED Curve Lit Sides Center Basket Spec Sheet</a></p></div></div>",191.43,134,223.35,0,0,N,,16,0,0,0,Y,Y,,none,7/12/2021,6/12/2022,10,0,Light Fixtures/Indoor Lighting/Recessed Lighting/Drop Ceiling Lay-In and Parabolic Fixtures/Recessed Architectural Troffers;Shop by Light Source/LED Lights/LED Recessed Lights/Direct\/Indirect LED Recessed Lights,http://relightdepot.com/product_images/u/977/3_lamp_17w-t8_curve_recessed_direct_indirect_perforated_basket_with_overlay__1__14977.jpg,4141,u/977/3_lamp_17w-t8_curve_recessed_direct_indirect_perforated_basket_with_overlay__1__14977.jpg,2'x2' LED Curve Lit Sides Center Basket,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2'x2' LED Curve Lit Sides Center Basket, 28W or 35W",,"2'x2' LED curve lit sides center basket, 28W or 35W, ribbed linear lens material, 0-10V driver, 3000K, 3500K, 4000K &amp; 5000K color temperature (CCT).",New,N,0,Default Tax Class,,N,/2-x2-led-curve-lit-sides-center-basket-28w-or-35w/,,,CRVRL22L,,,,,,,,,N,,"Light Source=LED;""Fixture Size=2X2"";""Driver Type=0-10V"";""Lumen Output=3,500 or 4,200"";""Color Temperature=3000K"";""Color Temperature=3500K"";""Color Temperature=4000K"";""Color Temperature=5000K"";""Total Input Watts=28""",0,0,,
13888,"[S]Wattage Options=28 Watts,[S]Color Temperature (CCT)=3000K",,TF-CRVRL22L-J28W3500LDMV-30K,,,,,,191.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J28W3500LDMV-30K,,,,,,,,,,,,,,,
13889,"[S]Wattage Options=28 Watts,[S]Color Temperature (CCT)=3500K",,TF-CRVRL22L-J28W3500LDMV-35K,,,,,,191.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J28W3500LDMV-35K,,,,,,,,,,,,,,,
13890,"[S]Wattage Options=28 Watts,[S]Color Temperature (CCT)=4000K",,TF-CRVRL22L-J28W3500LDMV-40K,,,,,,191.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J28W3500LDMV-40K,,,,,,,,,,,,,,,
13891,"[S]Wattage Options=28 Watts,[S]Color Temperature (CCT)=5000K",,TF-CRVRL22L-J28W3500LDMV-50K,,,,,,191.43,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J28W3500LDMV-50K,,,,,,,,,,,,,,,
13892,"[S]Wattage Options=35 Watts,[S]Color Temperature (CCT)=3000K",,TF-CRVRL22L-J35W4200LDMV-30K,,,,,,194.3,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J35W4200LDMV-30K,,,,,,,,,,,,,,,
13893,"[S]Wattage Options=35 Watts,[S]Color Temperature (CCT)=3500K",,TF-CRVRL22L-J35W4200LDMV-35K,,,,,,194.3,0,,,,N,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRVRL22L-J35W4200LDMV-35K,,,,,,,,,,,,,,,
