parent_sku,child_sku,Wattage_Options
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-WH,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-SL,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-BM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-TO,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-IM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-30K-WM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-WH,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-SL,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-BM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-TO,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-IM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-35K-WM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-WH,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-SL,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-BM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-TO,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-IM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-40K-WM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-WH,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-SL,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-BM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-TO,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-IM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S48W4000LDMV-50K-WM,"48 Watts"
TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-WH,"57 Watts"
TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-SL,"57 Watts"
TF-PUF22L,TF-PUF22L-S24W1800LDMV-30K,"24 Watts"
TF-PUF22L,TF-PUF22L-S24W1800LDMV-35K,"24 Watts"
TF-PUF22L,TF-PUF22L-S24W1800LDMV-40K,"24 Watts"
TF-PUF22L,TF-PUF22L-S24W1800LDMV-50K,"24 Watts"
TF-PUF22L,TF-PUF22L-H36W2900LDMV-30K,"36 Watts"
TF-PUF22L,TF-PUF22L-H36W2900LDMV-35K,"36 Watts"
TF-PUF22L,TF-PUF22L-H36W2900LDMV-40K,"36 Watts"
TF-PUF22L,TF-PUF22L-H36W2900LDMV-50K,"36 Watts"
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-30K,"32 Watts"
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-35K,"32 Watts"
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-40K,"32 Watts"
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-50K,"32 Watts"
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-30K,"48 Watts"
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-35K,"48 Watts"
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-40K,"48 Watts"
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-50K,"48 Watts"
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-30K,"57 Watts"
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-35K,"57 Watts"
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-40K,"57 Watts"
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-50K,"57 Watts"
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-30K,"72 Watts"
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-35K,"72 Watts"
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-40K,"72 Watts"
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-50K,"72 Watts"
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-30K,"97 Watts"
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-35K,"97 Watts"
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-40K,"97 Watts"
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-50K,"97 Watts"
TF-C24LFR,TF-C24LFR-F24W3000LDMV-30K,"24 Watts"
TF-C24LFR,TF-C24LFR-F24W3000LDMV-35K,"24 Watts"
TF-C24LFR,TF-C24LFR-F24W3000LDMV-40K,"24 Watts"
TF-C24LFR,TF-C24LFR-F24W3000LDMV-50K,"24 Watts"
TF-C24LFR,TF-C24LFR-F30W3400LDMV-30K,"30 Watts"
TF-C24LFR,TF-C24LFR-F30W3400LDMV-35K,"30 Watts"
TF-C24LFR,TF-C24LFR-F30W3400LDMV-40K,"30 Watts"
TF-C24LFR,TF-C24LFR-F30W3400LDMV-50K,"30 Watts"
TF-C48LFR,TF-C48LFR-F35W4500LDMV-30K,"35 Watts"
TF-C48LFR,TF-C48LFR-F35W4500LDMV-35K,"35 Watts"
TF-C48LFR,TF-C48LFR-F35W4500LDMV-40K,"35 Watts"
TF-C48LFR,TF-C48LFR-F35W4500LDMV-50K,"35 Watts"
TF-C48LFR,TF-C48LFR-F48W6000LDMV-30K,"48 Watts"
TF-C48LFR,TF-C48LFR-F48W6000LDMV-35K,"48 Watts"
TF-C48LFR,TF-C48LFR-F48W6000LDMV-40K,"48 Watts"
TF-C48LFR,TF-C48LFR-F48W6000LDMV-50K,"48 Watts"
TF-C48LFR,TF-C48LFR-F57W7100LDMV-30K,"57 Watts"
TF-C48LFR,TF-C48LFR-F57W7100LDMV-35K,"57 Watts"
TF-C48LFR,TF-C48LFR-F57W7100LDMV-40K,"57 Watts"
TF-C48LFR,TF-C48LFR-F57W7100LDMV-50K,"57 Watts"
TF-C96LFR,TF-C96LFR-F70W9100LDMV-30K,"70 Watts"
TF-C96LFR,TF-C96LFR-F70W9100LDMV-35K,"70 Watts"
TF-C96LFR,TF-C96LFR-F70W9100LDMV-40K,"70 Watts"
TF-C96LFR,TF-C96LFR-F70W9100LDMV-50K,"70 Watts"
TF-C96LFR,TF-C96LFR-F97W11900LDMV-30K,"97 Watts"
TF-C96LFR,TF-C96LFR-F97W11900LDMV-35K,"97 Watts"
TF-C96LFR,TF-C96LFR-F97W11900LDMV-40K,"97 Watts"
TF-C96LFR,TF-C96LFR-F97W11900LDMV-50K,"97 Watts"
TF-C96LFR,TF-C96LFR-F118W14200LDMV-30K,"118 Watts"
TF-C96LFR,TF-C96LFR-F118W14200LDMV-35K,"118 Watts"
TF-C96LFR,TF-C96LFR-F118W14200LDMV-40K,"118 Watts"
TF-C96LFR,TF-C96LFR-F118W14200LDMV-50K,"118 Watts"
TF-KDS48L,TF-KDS48L-J24W2800LDMV-30K,"24 Watts"
TF-KDS48L,TF-KDS48L-J24W2800LDMV-35K,"24 Watts"
TF-KDS48L,TF-KDS48L-J24W2800LDMV-40K,"24 Watts"
TF-KDS48L,TF-KDS48L-J24W2800LDMV-50K,"24 Watts"
TF-KDS48L,TF-KDS48L-J28W3200LDMV-30K,"28 Watts"
TF-KDS48L,TF-KDS48L-J28W3200LDMV-35K,"28 Watts"
TF-KDS48L,TF-KDS48L-J28W3200LDMV-40K,"28 Watts"
TF-KDS48L,TF-KDS48L-J28W3200LDMV-50K,"28 Watts"
TF-KDS48L,TF-KDS48L-J35W4000LDMV-30K,"35 Watts"
TF-KDS48L,TF-KDS48L-J35W4000LDMV-35K,"35 Watts"
TF-KDS48L,TF-KDS48L-J35W4000LDMV-40K,"35 Watts"
TF-KDS48L,TF-KDS48L-J35W4000LDMV-50K,"35 Watts"
TF-KDS96L,TF-KDS96L-J48W5650LDMV-30K,"48 Watts"
TF-KDS96L,TF-KDS96L-J48W5650LDMV-35K,"48 Watts"
TF-KDS96L,TF-KDS96L-J48W5650LDMV-40K,"48 Watts"
TF-KDS96L,TF-KDS96L-J48W5650LDMV-50K,"48 Watts"
TF-KDS96L,TF-KDS96L-J57W6400LDMV-30K,"57 Watts"
TF-KDS96L,TF-KDS96L-J57W6400LDMV-35K,"57 Watts"
TF-KDS96L,TF-KDS96L-J57W6400LDMV-40K,"57 Watts"
TF-KDS96L,TF-KDS96L-J57W6400LDMV-50K,"57 Watts"
TF-KDS96L,TF-KDS96L-J72W8000LDMV-30K,"72 Watts"
TF-KDS96L,TF-KDS96L-J72W8000LDMV-35K,"72 Watts"
TF-KDS96L,TF-KDS96L-J72W8000LDMV-40K,"72 Watts"
TF-KDS96L,TF-KDS96L-J72W8000LDMV-50K,"72 Watts"
TF-IND48L,TF-IND48L-J32W5000LW30DMV-30K,"32 Watts"
TF-IND48L,TF-IND48L-J32W5000LW30DMV-35K,"32 Watts"
TF-IND48L,TF-IND48L-J32W5000LW30DMV-40K,"32 Watts"
TF-IND48L,TF-IND48L-J32W5000LW30DMV-50K,"32 Watts"
TF-IND48L,TF-IND48L-J48W6900LW30DMV-30K,"48 Watts"
TF-IND48L,TF-IND48L-J48W6900LW30DMV-35K,"48 Watts"
TF-IND48L,TF-IND48L-J48W6900LW30DMV-40K,"48 Watts"
TF-IND48L,TF-IND48L-J48W6900LW30DMV-50K,"48 Watts"
TF-IND48L,TF-IND48L-J57W7800LW30DMV-30K,"57 Watts"
TF-IND48L,TF-IND48L-J57W7800LW30DMV-35K,"57 Watts"
TF-IND48L,TF-IND48L-J57W7800LW30DMV-40K,"57 Watts"
TF-IND48L,TF-IND48L-J57W7800LW30DMV-50K,"57 Watts"
TF-CITE48L,TF-CITE48L-FRF48W5600LLBDMV30K,"48 Watts"
TF-CITE48L,TF-CITE48L-FRF48W5600LLBDMV35K,"48 Watts"
TF-CITE48L,TF-CITE48L-FRF48W5600LLBDMV40K,"48 Watts"
TF-CITE48L,TF-CITE48L-FRF48W5600LLBDMV50K,"48 Watts"
TF-CITE48L,TF-CITE48L-FRF57W6800LLBDMV30K,"57 Watts"
TF-CITE48L,TF-CITE48L-FRF57W6800LLBDMV35K,"57 Watts"
TF-CITE48L,TF-CITE48L-FRF57W6800LLBDMV40K,"57 Watts"
TF-CITE48L,TF-CITE48L-FRF57W6800LLBDMV50K,"57 Watts"
TF-CITE96L,TF-CITE96L-RFV74W9200LLBDMV30K,"74 Watts (Ribbed Lens)"
TF-CITE96L,TF-CITE96L-RFV74W9200LLBDMV35K,"74 Watts (Ribbed Lens)"
TF-CITE96L,TF-CITE96L-RFV74W9200LLBDMV40K,"74 Watts (Ribbed Lens)"
TF-CITE96L,TF-CITE96L-RFV74W9200LLBDMV50K,"74 Watts (Ribbed Lens)"
TF-CITE96L,TF-CITE96L-FRF97W11200LLBDMV30K,"97 Watts (Frosted Lens)"
TF-CITE96L,TF-CITE96L-FRF97W11200LLBDMV35K,"97 Watts (Frosted Lens)"
TF-CITE96L,TF-CITE96L-FRF97W11200LLBDMV40K,"97 Watts (Frosted Lens)"
TF-CITE96L,TF-CITE96L-FRF97W11200LLBDMV50K,"97 Watts (Frosted Lens)"
TF-UDLL22L,TF-UDLL22L-J28W3200LDMV-30K,"28 Watts"
TF-UDLL22L,TF-UDLL22L-J28W3200LDMV-35K,"28 Watts"
TF-UDLL22L,TF-UDLL22L-J28W3200LDMV-40K,"28 Watts"
TF-UDLL22L,TF-UDLL22L-J28W3200LDMV-50K,"28 Watts"
TF-UDLL22L,TF-UDLL22L-J35W4200LDMV-30K,"35 Watts"
TF-UDLL22L,TF-UDLL22L-J35W4200LDMV-35K,"35 Watts"
TF-UDLL22L,TF-UDLL22L-J35W4200LDMV-40K,"35 Watts"
TF-UDLL22L,TF-UDLL22L-J35W4200LDMV-50K,"35 Watts"
TF-UDLL24L,TF-UDLL24L-J48W6000LDMV-30K,"48 Watts"
TF-UDLL24L,TF-UDLL24L-J48W6000LDMV-35K,"48 Watts"
TF-UDLL24L,TF-UDLL24L-J48W6000LDMV-40K,"48 Watts"
TF-UDLL24L,TF-UDLL24L-J48W6000LDMV-50K,"48 Watts"
TF-UDLL24L,TF-UDLL24L-J57W7100LDMV-30K,"57 Watts"
TF-UDLL24L,TF-UDLL24L-J57W7100LDMV-35K,"57 Watts"
TF-UDLL24L,TF-UDLL24L-J57W7100LDMV-40K,"57 Watts"
TF-UDLL24L,TF-UDLL24L-J57W7100LDMV-50K,"57 Watts"
TF-44RSF48L,TF-44RSF48L-R24W2400LDMV-30KWH,"24 Watts"
TF-44RSF48L,TF-44RSF48L-R24W2400LDMV-35KWH,"24 Watts"
TF-44RSF48L,TF-44RSF48L-R24W2400LDMV-40KWH,"24 Watts"
TF-44RSF48L,TF-44RSF48L-R24W2400LDMV-50KWH,"24 Watts"
TF-44RSF48L,TF-44RSF48L-R48W4800LDMV-30KWH,"48 Watts"
TF-44RSF48L,TF-44RSF48L-R48W4800LDMV-35KWH,"48 Watts"
TF-44RSF48L,TF-44RSF48L-R48W4800LDMV-40KWH,"48 Watts"
TF-44RSF48L,TF-44RSF48L-R48W4800LDMV-50KWH,"48 Watts"
TF-44RSF96L,TF-44RSF96L-R48W4800LDMV-30KWH,"48 Watts"
TF-44RSF96L,TF-44RSF96L-R48W4800LDMV-35KWH,"48 Watts"
TF-44RSF96L,TF-44RSF96L-R48W4800LDMV-40KWH,"48 Watts"
TF-44RSF96L,TF-44RSF96L-R48W4800LDMV-50KWH,"48 Watts"
TF-44RSF96L,TF-44RSF96L-R96W9600LDMV-30KWH,"96 Watts"
TF-44RSF96L,TF-44RSF96L-R96W9600LDMV-35KWH,"96 Watts"
TF-44RSF96L,TF-44RSF96L-R96W9600LDMV-40KWH,"96 Watts"
TF-44RSF96L,TF-44RSF96L-R96W9600LDMV-50KWH,"96 Watts"
TF-44RFSF96L,TF-44RFSF96L-R48W4800L-30KWH,"48 Watts"
TF-44RFSF96L,TF-44RFSF96L-R48W4800L-35KWH,"48 Watts"
TF-44RFSF96L,TF-44RFSF96L-R48W4800L-40KWH,"48 Watts"
TF-44RFSF96L,TF-44RFSF96L-R48W4800L-50KWH,"48 Watts"
TF-44RFSF96L,TF-44RFSF96L-R96W9600L-30KWH,"97 Watts"
TF-44RFSF96L,TF-44RFSF96L-R96W9600L-35KWH,"97 Watts"
TF-44RFSF96L,TF-44RFSF96L-R96W9600L-40KWH,"97 Watts"
TF-44RFSF96L,TF-44RFSF96L-R96W9600L-50KWH,"97 Watts"
TF-44WSF48L,TF-44WSF48L-R24W2400LDMV-30KWH,"24 Watts (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R24W2400LDMV-35KWH,"24 Watts (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R24W2400LDMV-40KWH,"24 Watts (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R24W2400LDMV-50KWH,"24 Watts (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R48W4800LDMV-30KWH,"48 Watts  (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R48W4800LDMV-35KWH,"48 Watts  (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R48W4800LDMV-40KWH,"48 Watts  (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-R48W4800LDMV-50KWH,"48 Watts  (Downlight Only)"
TF-44WSF48L,TF-44WSF48L-UR12WD24WDMV-30KWH,"12W Up / 24W Down"
TF-44WSF48L,TF-44WSF48L-UR12WD24WDMV-35KWH,"12W Up / 24W Down"
TF-44WSF48L,TF-44WSF48L-UR12WD24WDMV-40KWH,"12W Up / 24W Down"
TF-44WSF48L,TF-44WSF48L-UR12WD24WDMV-50KWH,"12W Up / 24W Down"
TF-44WSF48L,TF-44WSF48L-UR18WD36WDMV-30KWH,"18W Up / 36W Down"
TF-44WSF48L,TF-44WSF48L-UR18WD36WDMV-35KWH,"18W Up / 36W Down"
TF-44WSF48L,TF-44WSF48L-UR18WD36WDMV-40KWH,"18W Up / 36W Down"
TF-44WSF48L,TF-44WSF48L-UR18WD36WDMV-50KWH,"18W Up / 36W Down"
TF-44WSF96L,TF-44WSF96L-R48W4800LDMV-30KWH,"48 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R48W4800LDMV-35KWH,"48 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R48W4800LDMV-40KWH,"48 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R48W4800LDMV-50KWH,"48 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R96W9600LDMV-30KWH,"96 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R96W9600LDMV-35KWH,"96 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R96W9600LDMV-40KWH,"96 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-R96W9600LDMV-50KWH,"96 Watts (Downlight Only)"
TF-44WSF96L,TF-44WSF96L-UR24WD48WDMV-30KWH,"24W Up / 48W Down"
TF-44WSF96L,TF-44WSF96L-UR24WD48WDMV-35KWH,"24W Up / 48W Down"
TF-44WSF96L,TF-44WSF96L-UR24WD48WDMV-40KWH,"24W Up / 48W Down"
TF-44WSF96L,TF-44WSF96L-UR24WD48WDMV-50KWH,"24W Up / 48W Down"
TF-44WSF96L,TF-44WSF96L-UR36WD72WDMV-30KWH,"36W Up / 72W Down"
TF-44WSF96L,TF-44WSF96L-UR36WD72WDMV-35KWH,"36W Up / 72W Down"
TF-44WSF96L,TF-44WSF96L-UR36WD72WDMV-40KWH,"36W Up / 72W Down"
TF-44WSF96L,TF-44WSF96L-UR36WD72WDMV-50KWH,"36W Up / 72W Down"
TF-66RSF96L,TF-66RSF96L-R48W4800LDMV-30KWH,"48 Watts"
TF-66RSF96L,TF-66RSF96L-R48W4800LDMV-35KWH,"48 Watts"
TF-66RSF96L,TF-66RSF96L-R48W4800LDMV-40KWH,"48 Watts"
TF-66RSF96L,TF-66RSF96L-R48W4800LDMV-50KWH,"48 Watts"
TF-66RSF96L,TF-66RSF96L-R96W9600LDMV-30KWH,"96 Watts"
TF-66RSF96L,TF-66RSF96L-R96W9600LDMV-35KWH,"96 Watts"
TF-66RSF96L,TF-66RSF96L-R96W9600LDMV-40KWH,"96 Watts"
TF-66RSF96L,TF-66RSF96L-R96W9600LDMV-50KWH,"96 Watts"
TF-BKAMW48L,TF-BKAMW48L-S48W4500LDMV40K,"48 Watts"
TF-BKAMW48L,TF-BKAMW48L-S57W5100LDMV40K,"57 Watts"
TF-BKSMW48L,TF-BKSMW48L-S24W2200LDMV40K,"24 Watts"
TF-BKSMW48L,TF-BKSMW48L-H40W3600LDMV40K,"40 Watts"
TF-CIRDC11L,TF-CIRDC11L-13W900LD120-30K,"13 Watts"
TF-CIRDC11L,TF-CIRDC11L-13W900LD120-40K,"13 Watts"
TF-CIRDC11L,TF-CIRDC11L-14W1350LD120-30K,"14 Watts"
TF-CIRDC11L,TF-CIRDC11L-14W1350LD120-40K,"14 Watts"
TF-CIRDC14L,TF-CIRDC14L-14W1350LD12030K,"14 Watts"
TF-CIRDC14L,TF-CIRDC14L-23W1850LD12030K,"23 Watts"
TF-FHBL48L,TF-FHBL48L-S32W4050LW30DMV-30K,"32 Watts"
TF-FHBL48L,TF-FHBL48L-S32W4050LW30DMV-35K,"32 Watts"
TF-FHBL48L,TF-FHBL48L-S32W4050LW30DMV-40K,"32 Watts"
TF-FHBL48L,TF-FHBL48L-S32W4050LW30DMV-50K,"32 Watts"
TF-FHBL48L,TF-FHBL48L-S48W5400LW30DMV-30K,"48 Watts"
TF-FHBL48L,TF-FHBL48L-S48W5400LW30DMV-35K,"48 Watts"
TF-FHBL48L,TF-FHBL48L-S48W5400LW30DMV-40K,"48 Watts"
TF-FHBL48L,TF-FHBL48L-S48W5400LW30DMV-50K,"48 Watts"
TF-FHBL48L,TF-FHBL48L-S57W6000LW30DMV-30K,"57 Watts"
TF-FHBL48L,TF-FHBL48L-S57W6000LW30DMV-35K,"57 Watts"
TF-FHBL48L,TF-FHBL48L-S57W6000LW30DMV-40K,"57 Watts"
TF-FHBL48L,TF-FHBL48L-S57W6000LW30DMV-50K,"57 Watts"
TF-FHBL48L,TF-FHBL48L-H72W7600LW30DMV-30K,"75 Watts"
TF-FHBL48L,TF-FHBL48L-H72W7600LW30DMV-35K,"75 Watts"
TF-FHBL48L,TF-FHBL48L-H72W7600LW30DMV-40K,"75 Watts"
TF-FHBL48L,TF-FHBL48L-H72W7600LW30DMV-50K,"75 Watts"
TF-FHBL96L,TF-FHBL96L-S97W10800LW30DMV-30K,"97 Watts"
TF-FHBL96L,TF-FHBL96L-S97W10800LW30DMV-35K,"97 Watts"
TF-FHBL96L,TF-FHBL96L-S97W10800LW30DMV-40K,"97 Watts"
TF-FHBL96L,TF-FHBL96L-S97W10800LW30DMV-50K,"97 Watts"
TF-FHBL96L,TF-FHBL96L-S114W12000LW30DMV-30K,"114 Watts"
TF-FHBL96L,TF-FHBL96L-S114W12000LW30DMV-35K,"114 Watts"
TF-FHBL96L,TF-FHBL96L-S114W12000LW30DMV-40K,"114 Watts"
TF-FHBL96L,TF-FHBL96L-S114W12000LW30DMV-50K,"114 Watts"
TF-HBC22L,TF-HBC22L-N63W9000LA10DMV-30K,"63 Watts"
TF-HBC22L,TF-HBC22L-N63W9000LA10DMV-35K,"63 Watts"
TF-HBC22L,TF-HBC22L-N63W9000LA10DMV-40K,"63 Watts"
TF-HBC22L,TF-HBC22L-N63W9000LA10DMV-50K,"63 Watts"
TF-HBC22L,TF-HBC22L-Z110W16000LA10DMV-30K,"110 Watts"
TF-HBC22L,TF-HBC22L-Z110W16000LA10DMV-35K,"110 Watts"
TF-HBC22L,TF-HBC22L-Z110W16000LA10DMV-40K,"110 Watts"
TF-HBC22L,TF-HBC22L-Z110W16000LA10DMV-50K,"110 Watts"
TF-HBC22L,TF-HBC22L-Z144W20000LA10DMV-30K,"144 Watts"
TF-HBC22L,TF-HBC22L-Z144W20000LA10DMV-35K,"144 Watts"
TF-HBC22L,TF-HBC22L-Z144W20000LA10DMV-40K,"144 Watts"
TF-HBC22L,TF-HBC22L-Z144W20000LA10DMV-50K,"144 Watts"
TF-HOTCE11L,TF-HOTCE11L-13W900LD120-30K,"13 Watts"
TF-HOTCE11L,TF-HOTCE11L-13W900LD120-40K,"13 Watts"
TF-HOTCE11L,TF-HOTCE11L-14W1350LD120-30K,"14 Watts"
TF-HOTCE11L,TF-HOTCE11L-14W1350LD120-40K,"14 Watts"
TF-HOTCE14L,TF-HOTCE14L-14W1350LD120-30K,"14 Watts"
TF-HOTCE14L,TF-HOTCE14L-14W1350LD120-40K,"14 Watts"
TF-HOTCE14L,TF-HOTCE14L-23W1850LD120-30K,"23 Watts"
TF-HOTCE14L,TF-HOTCE14L-23W1850LD120-40K,"23 Watts"
TF-LINMW48L,TF-LINMW48L-US24WD12WDMV-30KWH-HC3015WWH,"24W Up / 12W Down"
TF-LINMW48L,TF-LINMW48L-US24WD12WDMV-35KWH-HC3015WWH,"24W Up / 12W Down"
TF-LINMW48L,TF-LINMW48L-US24WD12WDMV-40KWH-HC3015WWH,"24W Up / 12W Down"
TF-LINMW48L,TF-LINMW48L-US24WD12WDMV-50KWH-HC3015WWH,"24W Up / 12W Down"
TF-LINMW48L,TF-LINMW48L-US36WD18WDMV-30KWH-HC3015WWH,"36W Up / 18W Down"
TF-LINMW48L,TF-LINMW48L-US36WD18WDMV-35KWH-HC3015WWH,"36W Up / 18W Down"
TF-LINMW48L,TF-LINMW48L-US36WD18WDMV-40KWH-HC3015WWH,"36W Up / 18W Down"
TF-LINMW48L,TF-LINMW48L-US36WD18WDMV-50KWH-HC3015WWH,"36W Up / 18W Down"
TF-LINMW96L,TF-LINMW96L-US48WD24WDMV-30KWH-HC3015WWH,"48W Up / 24W Down"
TF-LINMW96L,TF-LINMW96L-US48WD24WDMV-35KWH-HC3015WWH,"48W Up / 24W Down"
TF-LINMW96L,TF-LINMW96L-US48WD24WDMV-40KWH-HC3015WWH,"48W Up / 24W Down"
TF-LINMW96L,TF-LINMW96L-US48WD24WDMV-50KWH-HC3015WWH,"48W Up / 24W Down"
TF-LINMW96L,TF-LINMW96L-US72WD36WDMV-30KWH-HC3015WWH,"72W Up / 36W Down"
TF-LINMW96L,TF-LINMW96L-US72WD36WDMV-35KWH-HC3015WWH,"72W Up / 36W Down"
TF-LINMW96L,TF-LINMW96L-US72WD36WDMV-40KWH-HC3015WWH,"72W Up / 36W Down"
TF-LINMW96L,TF-LINMW96L-US72WD36WDMV-50KWH-HC3015WWH,"72W Up / 36W Down"
TF-CITE24LFR,TF-CITE24LFR-F24W2700LLBDMV-30K,"24 Watts"
TF-CITE24LFR,TF-CITE24LFR-F24W2700LLBDMV-35K,"24 Watts"
TF-CITE24LFR,TF-CITE24LFR-F24W2700LLBDMV-40K,"24 Watts"
TF-CITE24LFR,TF-CITE24LFR-F24W2700LLBDMV-50K,"24 Watts"
TF-CITE24LFR,TF-CITE24LFR-F28W3300LLBDMV-30K,"28 Watts"
TF-CITE24LFR,TF-CITE24LFR-F28W3300LLBDMV-35K,"28 Watts"
TF-CITE24LFR,TF-CITE24LFR-F28W3300LLBDMV-40K,"28 Watts"
TF-CITE24LFR,TF-CITE24LFR-F28W3300LLBDMV-50K,"28 Watts"
TF-CITE48LFR,TF-CITE48LFR-F48W5600LLBDMV-30K,"48 Watts"
TF-CITE48LFR,TF-CITE48LFR-F48W5600LLBDMV-35K,"48 Watts"
TF-CITE48LFR,TF-CITE48LFR-F48W5600LLBDMV-40K,"48 Watts"
TF-CITE48LFR,TF-CITE48LFR-F48W5600LLBDMV-50K,"48 Watts"
TF-CITE48LFR,TF-CITE48LFR-F57W6800LLBDMV-30K,"57 Watts"
TF-CITE48LFR,TF-CITE48LFR-F57W6800LLBDMV-35K,"57 Watts"
TF-CITE48LFR,TF-CITE48LFR-F57W6800LLBDMV-40K,"57 Watts"
TF-CITE48LFR,TF-CITE48LFR-F57W6800LLBDMV-50K,"57 Watts"
TF-CITE96LFR,TF-CITE96LFR-F97W11200LLBDMV-30K,"97 Watts"
TF-CITE96LFR,TF-CITE96LFR-F97W11200LLBDMV-35K,"97 Watts"
TF-CITE96LFR,TF-CITE96LFR-F97W11200LLBDMV-40K,"97 Watts"
TF-CITE96LFR,TF-CITE96LFR-F97W11200LLBDMV-50K,"97 Watts"
TF-CITE96LFR,TF-CITE96LFR-F114W13600LLBDMV-30K,"114 Watts"
TF-CITE96LFR,TF-CITE96LFR-F114W13600LLBDMV-35K,"114 Watts"
TF-CITE96LFR,TF-CITE96LFR-F114W13600LLBDMV-40K,"114 Watts"
TF-CITE96LFR,TF-CITE96LFR-F114W13600LLBDMV-50K,"114 Watts"
TF-EOS,TF-EOS-12W900LD12030KSQ,"12 Watts"
TF-EOS,TF-EOS-12W900LD12040KSQ,"12 Watts"
TF-EOS,TF-EOS-15W1350LD12030KSQ,"15 Watts"
TF-EOS,TF-EOS-15W1350LD12040KSQ,"15 Watts"
TF-EOS,TF-EOS-22W1850LD12030KSQ,"22 Watts"
TF-EOS,TF-EOS-22W1850LD12040KSQ,"22 Watts"
TF-PLIN48L,TF-PLIN48L-S48W5900LDMV-30KWHHC4015WWH,"48 Watts"
TF-PLIN48L,TF-PLIN48L-S48W5900LDMV-35KWHHC4015WWH,"48 Watts"
