sku,Price,"Cost Price","Retail Price","Sale Price"
TF-KDS96L-J72W8000LDMV-35K,200,0,,
TF-KDS96L-J72W8000LDMV-40K,200,0,,
TF-KDS96L-J72W8000LDMV-50K,200,0,,
TF-IND48L-J32W5000LW30DMV-30K,118.6,0,,
TF-IND48L-J32W5000LW30DMV-35K,118.6,0,,
TF-IND48L-J32W5000LW30DMV-40K,118.6,0,,
TF-IND48L-J32W5000LW30DMV-50K,118.6,0,,
TF-IND48L-J48W6900LW30DMV-30K,125.72,0,,
TF-IND48L-J48W6900LW30DMV-35K,125.72,0,,
TF-IND48L-J48W6900LW30DMV-40K,125.72,0,,
TF-IND48L-J48W6900LW30DMV-50K,125.72,0,,
TF-IND48L-J57W7800LW30DMV-30K,135.72,0,,
TF-IND48L-J57W7800LW30DMV-35K,135.72,0,,
TF-IND48L-J57W7800LW30DMV-40K,135.72,0,,
TF-IND48L-J57W7800LW30DMV-50K,135.72,0,,
TF-CITE48L-FRF48W5600LLBDMV30K,151.43,0,,
TF-CITE48L-FRF48W5600LLBDMV35K,151.43,0,,
TF-CITE48L-FRF48W5600LLBDMV40K,151.43,0,,
TF-CITE48L-FRF48W5600LLBDMV50K,151.43,0,,
TF-CITE48L-FRF57W6800LLBDMV30K,160,0,,
TF-CITE48L-FRF57W6800LLBDMV35K,160,0,,
TF-CITE48L-FRF57W6800LLBDMV40K,160,0,,
TF-CITE48L-FRF57W6800LLBDMV50K,160,0,,
TF-CITE96L-RFV74W9200LLBDMV30K,288.6,0,,
TF-CITE96L-RFV74W9200LLBDMV35K,288.6,0,,
TF-CITE96L-RFV74W9200LLBDMV40K,288.6,0,,
TF-CITE96L-RFV74W9200LLBDMV50K,288.6,0,,
TF-CITE96L-FRF97W11200LLBDMV30K,304.3,0,,
TF-CITE96L-FRF97W11200LLBDMV35K,304.3,0,,
TF-CITE96L-FRF97W11200LLBDMV40K,304.3,0,,
TF-CITE96L-FRF97W11200LLBDMV50K,304.3,0,,
TF-UDLL22L-J28W3200LDMV-30K,141.43,0,,
TF-UDLL22L-J28W3200LDMV-35K,141.43,0,,
TF-UDLL22L-J28W3200LDMV-40K,141.43,0,,
TF-UDLL22L-J28W3200LDMV-50K,141.43,0,,
TF-UDLL22L-J35W4200LDMV-30K,155.72,0,,
TF-UDLL22L-J35W4200LDMV-35K,155.72,0,,
TF-UDLL22L-J35W4200LDMV-40K,155.72,0,,
TF-UDLL22L-J35W4200LDMV-50K,155.72,0,,
TF-UDLL24L-J48W6000LDMV-30K,180,0,,
TF-UDLL24L-J48W6000LDMV-35K,180,0,,
TF-UDLL24L-J48W6000LDMV-40K,180,0,,
TF-UDLL24L-J48W6000LDMV-50K,180,0,,
TF-UDLL24L-J57W7100LDMV-30K,182.86,0,,
TF-UDLL24L-J57W7100LDMV-35K,182.86,0,,
TF-UDLL24L-J57W7100LDMV-40K,182.86,0,,
TF-UDLL24L-J57W7100LDMV-50K,182.86,0,,
TF-44RSF48L-R24W2400LDMV-30KWH,258.6,0,,
TF-44RSF48L-R24W2400LDMV-35KWH,258.6,0,,
TF-44RSF48L-R24W2400LDMV-40KWH,258.6,0,,
TF-44RSF48L-R24W2400LDMV-50KWH,258.6,0,,
TF-44RSF48L-R48W4800LDMV-30KWH,268.6,0,,
TF-44RSF48L-R48W4800LDMV-35KWH,268.6,0,,
TF-44RSF48L-R48W4800LDMV-40KWH,268.6,0,,
TF-44RSF48L-R48W4800LDMV-50KWH,268.6,0,,
TF-44RSF96L-R48W4800LDMV-30KWH,507.15,0,,
TF-44RSF96L-R48W4800LDMV-35KWH,507.15,0,,
TF-44RSF96L-R48W4800LDMV-40KWH,507.15,0,,
TF-44RSF96L-R48W4800LDMV-50KWH,507.15,0,,
TF-44RSF96L-R96W9600LDMV-30KWH,544.3,0,,
TF-44RSF96L-R96W9600LDMV-35KWH,544.3,0,,
TF-44RSF96L-R96W9600LDMV-40KWH,544.3,0,,
TF-44RSF96L-R96W9600LDMV-50KWH,544.3,0,,
TF-44RFSF96L-R48W4800L-30KWH,544.3,0,,
TF-44RFSF96L-R48W4800L-35KWH,544.3,0,,
TF-44RFSF96L-R48W4800L-40KWH,544.3,0,,
TF-44RFSF96L-R48W4800L-50KWH,544.3,0,,
TF-44RFSF96L-R96W9600L-30KWH,580,0,,
TF-44RFSF96L-R96W9600L-35KWH,580,0,,
TF-44RFSF96L-R96W9600L-40KWH,580,0,,
TF-44RFSF96L-R96W9600L-50KWH,580,0,,
TF-44WSF48L-R24W2400LDMV-30KWH,277.15,0,,
TF-44WSF48L-R24W2400LDMV-35KWH,277.15,0,,
TF-44WSF48L-R24W2400LDMV-40KWH,277.15,0,,
TF-44WSF48L-R24W2400LDMV-50KWH,277.15,0,,
TF-44WSF48L-R48W4800LDMV-30KWH,287.15,0,,
TF-44WSF48L-R48W4800LDMV-35KWH,287.15,0,,
TF-44WSF48L-R48W4800LDMV-40KWH,287.15,0,,
TF-44WSF48L-R48W4800LDMV-50KWH,287.15,0,,
TF-44WSF48L-UR12WD24WDMV-30KWH,412.86,0,,
TF-44WSF48L-UR12WD24WDMV-35KWH,412.86,0,,
TF-44WSF48L-UR12WD24WDMV-40KWH,412.86,0,,
TF-44WSF48L-UR12WD24WDMV-50KWH,412.86,0,,
TF-44WSF48L-UR18WD36WDMV-30KWH,421.43,0,,
TF-44WSF48L-UR18WD36WDMV-35KWH,421.43,0,,
TF-44WSF48L-UR18WD36WDMV-40KWH,421.43,0,,
TF-44WSF48L-UR18WD36WDMV-50KWH,421.43,0,,
TF-44WSF96L-R48W4800LDMV-30KWH,525.72,0,,
TF-44WSF96L-R48W4800LDMV-35KWH,525.72,0,,
TF-44WSF96L-R48W4800LDMV-40KWH,525.72,0,,
TF-44WSF96L-R48W4800LDMV-50KWH,525.72,0,,
TF-44WSF96L-R96W9600LDMV-30KWH,562.86,0,,
TF-44WSF96L-R96W9600LDMV-35KWH,562.86,0,,
TF-44WSF96L-R96W9600LDMV-40KWH,562.86,0,,
TF-44WSF96L-R96W9600LDMV-50KWH,562.86,0,,
TF-44WSF96L-UR24WD48WDMV-30KWH,734.3,0,,
TF-44WSF96L-UR24WD48WDMV-35KWH,734.3,0,,
TF-44WSF96L-UR24WD48WDMV-40KWH,734.3,0,,
TF-44WSF96L-UR24WD48WDMV-50KWH,734.3,0,,
TF-44WSF96L-UR36WD72WDMV-30KWH,770,0,,
TF-44WSF96L-UR36WD72WDMV-35KWH,770,0,,
TF-44WSF96L-UR36WD72WDMV-40KWH,770,0,,
TF-44WSF96L-UR36WD72WDMV-50KWH,770,0,,
TF-66RSF96L-R48W4800LDMV-30KWH,600,0,,
TF-66RSF96L-R48W4800LDMV-35KWH,600,0,,
TF-66RSF96L-R48W4800LDMV-40KWH,600,0,,
TF-66RSF96L-R48W4800LDMV-50KWH,600,0,,
TF-66RSF96L-R96W9600LDMV-30KWH,615.72,0,,
TF-66RSF96L-R96W9600LDMV-35KWH,615.72,0,,
TF-66RSF96L-R96W9600LDMV-40KWH,615.72,0,,
TF-66RSF96L-R96W9600LDMV-50KWH,615.72,0,,
TF-BKAMW48L-S48W4500LDMV40K,172.86,0,,
TF-BKAMW48L-S57W5100LDMV40K,178.6,0,,
TF-BKSMW48L-S24W2200LDMV40K,172.86,0,,
TF-BKSMW48L-H40W3600LDMV40K,178.6,0,,
TF-CIRDC11L-13W900LD120-30K,58.6,0,,
TF-CIRDC11L-13W900LD120-40K,58.6,0,,
TF-CIRDC11L-14W1350LD120-30K,70,0,,
TF-CIRDC11L-14W1350LD120-40K,70,0,,
TF-CIRDC14L-14W1350LD12030K,81.43,0,,
TF-CIRDC14L-23W1850LD12030K,85.72,0,,
TF-FHBL48L-S32W4050LW30DMV-30K,225.72,0,,
TF-FHBL48L-S32W4050LW30DMV-35K,225.72,0,,
TF-FHBL48L-S32W4050LW30DMV-40K,225.72,0,,
TF-FHBL48L-S32W4050LW30DMV-50K,225.72,0,,
TF-FHBL48L-S48W5400LW30DMV-30K,230,0,,
TF-FHBL48L-S48W5400LW30DMV-35K,230,0,,
TF-FHBL48L-S48W5400LW30DMV-40K,230,0,,
TF-FHBL48L-S48W5400LW30DMV-50K,230,0,,
TF-FHBL48L-S57W6000LW30DMV-30K,240,0,,
TF-FHBL48L-S57W6000LW30DMV-35K,240,0,,
TF-FHBL48L-S57W6000LW30DMV-40K,240,0,,
TF-FHBL48L-S57W6000LW30DMV-50K,240,0,,
TF-FHBL48L-H72W7600LW30DMV-30K,288.6,0,,
TF-FHBL48L-H72W7600LW30DMV-35K,288.6,0,,
TF-FHBL48L-H72W7600LW30DMV-40K,288.6,0,,
TF-FHBL48L-H72W7600LW30DMV-50K,288.6,0,,
TF-FHBL96L-S97W10800LW30DMV-30K,412.86,0,,
TF-FHBL96L-S97W10800LW30DMV-35K,412.86,0,,
TF-FHBL96L-S97W10800LW30DMV-40K,412.86,0,,
TF-FHBL96L-S97W10800LW30DMV-50K,412.86,0,,
TF-FHBL96L-S114W12000LW30DMV-30K,418.6,0,,
TF-FHBL96L-S114W12000LW30DMV-35K,418.6,0,,
TF-FHBL96L-S114W12000LW30DMV-40K,418.6,0,,
TF-FHBL96L-S114W12000LW30DMV-50K,418.6,0,,
TF-HBC22L-N63W9000LA10DMV-30K,155.72,0,,
TF-HBC22L-N63W9000LA10DMV-35K,155.72,0,,
TF-HBC22L-N63W9000LA10DMV-40K,155.72,0,,
TF-HBC22L-N63W9000LA10DMV-50K,155.72,0,,
TF-HBC22L-Z110W16000LA10DMV-30K,190,0,,
TF-HBC22L-Z110W16000LA10DMV-35K,190,0,,
TF-HBC22L-Z110W16000LA10DMV-40K,190,0,,
TF-HBC22L-Z110W16000LA10DMV-50K,190,0,,
TF-HBC22L-Z144W20000LA10DMV-30K,224.3,0,,
TF-HBC22L-Z144W20000LA10DMV-35K,224.3,0,,
TF-HBC22L-Z144W20000LA10DMV-40K,224.3,0,,
TF-HBC22L-Z144W20000LA10DMV-50K,224.3,0,,
TF-HOTCE11L-13W900LD120-30K,58.6,0,,
TF-HOTCE11L-13W900LD120-40K,58.6,0,,
TF-HOTCE11L-14W1350LD120-30K,72.86,0,,
TF-HOTCE11L-14W1350LD120-40K,72.86,0,,
TF-HOTCE14L-14W1350LD120-30K,81.43,0,,
TF-HOTCE14L-14W1350LD120-40K,81.43,0,,
TF-HOTCE14L-23W1850LD120-30K,84.3,0,,
TF-HOTCE14L-23W1850LD120-40K,84.3,0,,
TF-LINMW48L-US24WD12WDMV-30KWH-HC3015WWH,577.15,0,,
TF-LINMW48L-US24WD12WDMV-35KWH-HC3015WWH,577.15,0,,
TF-LINMW48L-US24WD12WDMV-40KWH-HC3015WWH,577.15,0,,
TF-LINMW48L-US24WD12WDMV-50KWH-HC3015WWH,577.15,0,,
TF-LINMW48L-US36WD18WDMV-30KWH-HC3015WWH,590,0,,
TF-LINMW48L-US36WD18WDMV-35KWH-HC3015WWH,590,0,,
TF-LINMW48L-US36WD18WDMV-40KWH-HC3015WWH,590,0,,
TF-LINMW48L-US36WD18WDMV-50KWH-HC3015WWH,590,0,,
TF-LINMW96L-US48WD24WDMV-30KWH-HC3015WWH,,0,,
TF-LINMW96L-US48WD24WDMV-35KWH-HC3015WWH,,0,,
TF-LINMW96L-US48WD24WDMV-40KWH-HC3015WWH,,0,,
TF-LINMW96L-US48WD24WDMV-50KWH-HC3015WWH,,0,,
TF-LINMW96L-US72WD36WDMV-30KWH-HC3015WWH,990,0,,
TF-LINMW96L-US72WD36WDMV-35KWH-HC3015WWH,990,0,,
TF-LINMW96L-US72WD36WDMV-40KWH-HC3015WWH,990,0,,
TF-LINMW96L-US72WD36WDMV-50KWH-HC3015WWH,990,0,,
TF-CITE24LFR-F24W2700LLBDMV-30K,117.15,0,,
TF-CITE24LFR-F24W2700LLBDMV-35K,117.15,0,,
TF-CITE24LFR-F24W2700LLBDMV-40K,117.15,0,,
TF-CITE24LFR-F24W2700LLBDMV-50K,117.15,0,,
TF-CITE24LFR-F28W3300LLBDMV-30K,120,0,,
TF-CITE24LFR-F28W3300LLBDMV-35K,120,0,,
TF-CITE24LFR-F28W3300LLBDMV-40K,120,0,,
TF-CITE24LFR-F28W3300LLBDMV-50K,120,0,,
TF-CITE48LFR-F48W5600LLBDMV-30K,151.43,0,,
TF-CITE48LFR-F48W5600LLBDMV-35K,151.43,0,,
TF-CITE48LFR-F48W5600LLBDMV-40K,151.43,0,,
TF-CITE48LFR-F48W5600LLBDMV-50K,151.43,0,,
TF-CITE48LFR-F57W6800LLBDMV-30K,160,0,,
TF-CITE48LFR-F57W6800LLBDMV-35K,160,0,,
TF-CITE48LFR-F57W6800LLBDMV-40K,160,0,,
TF-CITE48LFR-F57W6800LLBDMV-50K,160,0,,
TF-CITE96LFR-F97W11200LLBDMV-30K,304.3,0,,
TF-CITE96LFR-F97W11200LLBDMV-35K,304.3,0,,
TF-CITE96LFR-F97W11200LLBDMV-40K,304.3,0,,
TF-CITE96LFR-F97W11200LLBDMV-50K,304.3,0,,
TF-CITE96LFR-F114W13600LLBDMV-30K,307.15,0,,
TF-CITE96LFR-F114W13600LLBDMV-35K,307.15,0,,
TF-CITE96LFR-F114W13600LLBDMV-40K,307.15,0,,
TF-CITE96LFR-F114W13600LLBDMV-50K,307.15,0,,
TF-EOS-12W900LD12030KSQ,,,,
TF-EOS-12W900LD12040KSQ,,,,
TF-EOS-15W1350LD12030KSQ,57.15,0,,
TF-EOS-15W1350LD12040KSQ,57.15,0,,
TF-EOS-22W1850LD12030KSQ,62.86,0,,
TF-EOS-22W1850LD12040KSQ,62.86,0,,
TF-PLIN48L-S48W5900LDMV-30KWHHC4015WWH,450,0,,
TF-PLIN48L-S48W5900LDMV-35KWHHC4015WWH,450,0,,
TF-PLIN48L-S48W5900LDMV-40KWHHC4015WWH,450,0,,
TF-PLIN48L-S48W5900LDMV-50KWHHC4015WWH,450,0,,
TF-PLIN48L-S57W6400LDMV-30KWHHC4015WWH,458.6,0,,
TF-PLIN48L-S57W6400LDMV-35KWHHC4015WWH,458.6,0,,
TF-PLIN48L-S57W6400LDMV-40KWHHC4015WWH,458.6,0,,
TF-PLIN48L-S57W6400LDMV-50KWHHC4015WWH,458.6,0,,
TF-VAN24L-S24W1800LDMV-30K-SW,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-IV,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-VG,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-PM,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-AL,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-TO,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-WM,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-BW,147.15,0,,
TF-VAN24L-S24W1800LDMV-30K-BG,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-SW,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-IV,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-VG,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-PM,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-AL,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-TO,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-WM,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-BW,147.15,0,,
TF-VAN24L-S24W1800LDMV-35K-BG,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-SW,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-IV,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-VG,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-PM,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-AL,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-TO,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-WM,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-BW,147.15,0,,
TF-VAN24L-S24W1800LDMV-40K-BG,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-SW,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-IV,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-VG,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-PM,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-AL,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-TO,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-WM,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-BW,147.15,0,,
TF-VAN24L-S24W1800LDMV-50K-BG,147.15,0,,
TF-VAN24L-S28W2000LDMV-30K-SW,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-IV,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-VG,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-PM,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-AL,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-TO,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-WM,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-BW,152.86,0,,
TF-VAN24L-S28W2000LDMV-30K-BG,152.86,0,,
TF-VAN24L-S28W2000LDMV-35K-SW,152.86,0,,
TF-VAN24L-S28W2000LDMV-35K-IV,152.86,0,,
TF-VAN24L-S28W2000LDMV-35K-VG,152.86,0,,
TF-VAN24L-S28W2000LDMV-35K-PM,152.86,0,,
TF-VAN24L-S28W2000LDMV-35K-AL,152.86,0,,
TF-SS213A24L-E15W1500LDMV(XX)-30K,264.3,0,,
TF-SS213A24L-E15W1500LDMV(XX)-35K,264.3,0,,
TF-SS213A24L-E15W1500LDMV(XX)-40K,264.3,0,,
TF-SS213A24L-E15W1500LDMV(XX)-50K,264.3,0,,
TF-SS213A24L-E24W2700LDMV(XX)-30K,285.72,0,,
TF-SS213A24L-E24W2700LDMV(XX)-35K,285.72,0,,
TF-SS213A24L-E24W2700LDMV(XX)-40K,285.72,0,,
TF-SS213A24L-E24W2700LDMV(XX)-50K,285.72,0,,
LT-LED-AFC4-10W560LM-2700K,46.75,32.73,,
LT-LED-AFC4-10W560LM-3000K,46.75,32.73,,
LT-LED-AFC4-10W560LM-4000K,46.75,32.73,,
LT-LED-AFC4-12W650LM-2700K,53.65,32.73,,
LT-LED-AFC4-12W650LM-3000K,53.65,32.73,,
LT-LED-AFC4-12W650LM-4000K,53.65,32.73,,
LT-LEDH-SR5P-UTD-14W-27-WH-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-WH-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-27-WH-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-27-WH-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-27-WH-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BK-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BK-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BK-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BK-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BK-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BR-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BR-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BR-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BR-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-27-BR-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-SL-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-27-SL-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-27-SL-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-27-SL-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-27-SL-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-WH-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-WH-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-30-WH-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-30-WH-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-30-WH-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BK-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BK-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BK-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BK-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BK-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BR-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BR-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BR-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BR-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-30-BR-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-SL-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-30-SL-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-30-SL-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-30-SL-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-30-SL-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-35-WH-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-35-WH-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-35-WH-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-35-WH-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-35-WH-48P,248.05,155.65,,
LT-LEDH-SR5P-UTD-14W-35-BK-12P,237.05,155.65,,
LT-LEDH-SR5P-UTD-14W-35-BK-18P,238.7,155.65,,
LT-LEDH-SR5P-UTD-14W-35-BK-24P,240.35,155.65,,
LT-LEDH-SR5P-UTD-14W-35-BK-36P,244.2,155.65,,
LT-LEDH-SR5P-UTD-14W-35-BK-48P,248.05,155.65,,
DG-VGS40Q-F1X40-U-4K-Z,390,0,,
DG-VGS40Q-F1X40-H-4K-Z,425.75,0,,
DG-VGS40Q-F1X60-U-4K-Z,404.3,0,,
DG-VGS40Q-F1X60-H-4K-Z,440,0,,
DG-VGS40Q-F1X84-U-4K-Z,471.45,0,,
DG-VGS40Q-F1X84-H-4K-Z,507.15,0,,
LT-LEDH-SR6C-G2-14-827-UTD-WH,238.6,166.93,,
LT-LEDH-SR6C-G2-14-827-UTD-BK,238.6,166.93,,
LT-LEDH-SR6C-G2-14-827-UTD-BR,238.6,166.93,,
LT-LEDH-SR6C-G2-14-827-UTD-SI,238.6,166.93,,
LT-LEDH-SR6C-G2-14-830-UTD-WH,238.6,166.93,,
LT-LEDH-SR6C-G2-14-830-UTD-BK,238.6,166.93,,
LT-LEDH-SR6C-G2-14-830-UTD-BR,238.6,166.93,,
LT-LEDH-SR6C-G2-14-830-UTD-SI,238.6,166.93,,
LT-LEDH-SR6C-G2-14-835-UTD-WH,238.6,166.93,,
LT-LEDH-SR6C-G2-14-835-UTD-BK,238.6,166.93,,
LT-LEDH-SR6C-G2-14-835-UTD-BR,238.6,166.93,,
LT-LEDH-SR6C-G2-14-835-UTD-SI,238.6,166.93,,
LT-LEDH-SR6C-G2-14-840-UTD-WH,238.6,166.93,,
LT-LEDH-SR6C-G2-14-840-UTD-BK,238.6,166.93,,
LT-LEDH-SR6C-G2-14-840-UTD-BR,238.6,166.93,,
LT-LEDH-SR6C-G2-14-840-UTD-SI,238.6,166.93,,
LT-LEDH-SR6C-G2-22-827-UTD-WH,257.9,166.93,,
LT-LEDH-SR6C-G2-22-827-UTD-BK,257.9,166.93,,
LT-LEDH-SR6C-G2-22-827-UTD-BR,257.9,166.93,,
LT-LEDH-SR6C-G2-22-827-UTD-SI,257.9,166.93,,
LT-LEDH-SR6C-G2-22-830-UTD-WH,257.9,166.93,,
LT-LEDH-SR6C-G2-22-830-UTD-BK,257.9,166.93,,
LT-LEDH-SR6C-G2-22-830-UTD-BR,257.9,166.93,,
LT-LEDH-SR6C-G2-22-830-UTD-SI,257.9,166.93,,
LT-LEDH-SR6C-G2-22-835-UTD-WH,257.9,166.93,,
LT-LEDH-SR6C-G2-22-835-UTD-BK,257.9,166.93,,
LT-LEDH-SR6C-G2-22-835-UTD-BR,257.9,166.93,,
LT-LEDH-SR6C-G2-22-835-UTD-SI,257.9,166.93,,
LT-LEDH-SR6C-G2-22-840-UTD-WH,257.9,166.93,,
LT-LEDH-SR6C-G2-22-840-UTD-BK,257.9,166.93,,
LT-LEDH-SR6C-G2-22-840-UTD-BR,257.9,166.93,,
LT-LEDH-SR6C-G2-22-840-UTD-SI,257.9,166.93,,
LT-LEDH-SR6C-G2-32-827-UTD-WH,273.6,166.93,,
LT-LEDH-SR6C-G2-32-827-UTD-BK,273.6,166.93,,
LT-LEDH-SR6C-G2-32-827-UTD-BR,273.6,166.93,,
LT-LEDH-SR6C-G2-32-827-UTD-SI,273.6,166.93,,
LT-LEDH-SR6C-G2-32-830-UTD-WH,273.6,166.93,,
LT-LEDH-SR6C-G2-32-830-UTD-BK,273.6,166.93,,
LT-LEDH-SR6C-G2-32-830-UTD-BR,273.6,166.93,,
LT-LEDH-SR6C-G2-32-830-UTD-SI,273.6,166.93,,
LT-LEDH-SR6C-G2-32-835-UTD-WH,273.6,166.93,,
LT-LEDH-SR6C-G2-32-835-UTD-BK,273.6,166.93,,
LT-LEDH-SR6C-G2-32-835-UTD-BR,273.6,166.93,,
LT-LEDH-SR6C-G2-32-835-UTD-SI,273.6,166.93,,
LT-LEDH-SR6C-G2-32-840-UTD-WH,273.6,166.93,,
LT-LEDH-SR6C-G2-32-840-UTD-BK,273.6,166.93,,
LT-LEDH-SR6C-G2-32-840-UTD-BR,273.6,166.93,,
LT-LEDH-SR6C-G2-32-840-UTD-SI,273.6,166.93,,
DG-PF71QF1X37-U-3K-C-B,817.15,0,,
DG-PF71QF1X37-U-3K-C-Z,817.15,0,,
DG-PF71QF1X37-U-3K-L-B,901.45,0,,
DG-PF71QF1X37-U-3K-L-Z,901.45,0,,
DG-PF71QF1X37-U-4K-C-B,817.15,0,,
DG-PF71QF1X37-U-4K-C-Z,817.15,0,,
DG-PF71QF1X37-U-4K-L-B,901.45,0,,
DG-PF71QF1X37-U-4K-L-Z,901.45,0,,
DG-PF71QF1X37-U-5K-C-B,817.15,0,,
DG-PF71QF1X37-U-5K-C-Z,817.15,0,,
DG-PF71QF1X37-U-5K-L-B,901.45,0,,
DG-PF71QF1X37-U-5K-L-Z,901.45,0,,
DG-PF71QF1X37-H-3K-C-B,984.3,0,,
DG-PF71QF1X37-H-3K-C-Z,984.3,0,,
DG-PF71QF1X37-H-3K-L-B,1068.6,0,,
DG-PF71QF1X37-H-3K-L-Z,1068.6,0,,
DG-PF71QF1X37-H-4K-C-B,984.3,0,,
DG-PF71QF1X37-H-4K-C-Z,984.3,0,,
DG-PF71QF1X37-H-4K-L-B,1068.6,0,,
DG-PF71QF1X37-H-4K-L-Z,1068.6,0,,
DG-PF71QF1X37-H-5K-C-B,984.3,0,,
DG-PF71QF1X37-H-5K-C-Z,984.3,0,,
DG-PF71QF1X37-H-5K-L-B,1068.6,0,,
DG-PF71QF1X37-H-5K-L-Z,1068.6,0,,
DG-PF71QF1X65-U-3K-C-B,847.15,0,,
DG-PF71QF1X65-U-3K-C-Z,847.15,0,,
DG-PF71QF1X65-U-3K-L-B,931.45,0,,
DG-PF71QF1X65-U-3K-L-Z,931.45,0,,
