ProductId,Product Name,Product Code/SKU
9845,46 Watt LED Halfmoon Up/Down Light,DG-HMWP-UDQF1X46
9846,"2x2 Smart LED Center Basket with Sensor, 28W or 35W",TF-SSUCLL22L
9848,"Surface Shroud (Specially Designed Shallow, Clean Shroud for Flat Panels)",TF-SHFPELP
9850,"LED Small Hampton Kitty Hawk Area Light, 65W-112W",DG-KH25Q
9858,"Low Profile, LED Combo Exit/Emergency Sign",GL-LCXS-2
9870,9-Inch Thinline Undercabinet Fixture,GL-UCL-9-5-120D
9873,20 Watt LED Wall Bracket Stairwell Light,GL-LWLV-2-17-MVD
9874,"UFO LED High Bay, 100W or 150W",GL-UFO
9875,"96-Inch 68 Watt Lensed Channel Strip, 0-10V Dimming",GL-LCS-8-68-MVD
9876,"96-Inch 104 Watt Lensed Channel Strip, 0-10V Dimming",GL-LCS-8-104-MVD
9877,"48-Inch Lensed Channel Strip 40W or 52W, 0-10V Dimming",GL-LCS-4
9878,48-Inch 40 Watt Lensed Channel Strip,GL-LCS-4-40-MV
9880,24-Inch 17 Watt LED Lensed Channel Strip,GL-LCS-2-17-MVD
9883,2'x4' Recessed 50 Watt LED Panel,GL-RLP-24-50-MVD
9884,2'x2' Recessed 40 Watt LED Panel,GL-RLP-22-40-MVD
9889,11W or 15W LED Disk Light,GL-LDL2
9895,14-Inch Decorative LED Flush Ceiling Mount 17W,GL-DCS-14-17-120D-930
9896,13 Watt Decorative Ceiling Light with Finial,GL-DCF-11-13-120D-930
9898,Two Head Floodlight with Motion Sensor 20 Watt,GL-THF-20-120-850
9899,"LED Large Hampton Kitty Hawk Area, Wall and Flood Light, 167W or 256W",DG-KH45Q
9900,"Low Profile Square Canopy, 40W or 70W LED Module",GL-LSC2
9901,"Architectural Cutoff Wall Pack, 30W-60W LED Module 5000K",GL-ACLW
9920,LED Vapor Tight Fixture,JI-ZY-STP8
9922,"LED MegaHawk Area and Flood Light, 334W or 512W",DG-KH55Q
10011,"16-Inch LED Area, Wall, and Flood Light, 174W or 262W",DG-AL35Q
10012,"LED MegaAL Area and Flood Light, 348W or 524W",DG-AL55Q
10013,20 Watt LED Round COB Bollard,DG-B1C34X5
10014,20 Watt LED Square COB Bollard,DG-B2C34X5
10015,"16-Inch Astra Low Profile COB LED Highbay, 120W or 200W",DG-HB30C3
10016,"DuraGuard 200 Watt Astra 16"" COB LED Highbay",DG-HB44C310X20
10017,16-Inch LED 169 Watt Hampton Highbay,DG-HB44QF1X169
10018,22-Inch LED 320 Watt Astra Hampton Highbay,DG-HB45C316X20
10019,22-Inch LED 273 Watt Hampton  Highbay Clear Glass,DG-HB45QF1X273
10020,"45 Watt LED 12"" x 12"" Medium Vandal Resistant Ceiling Canopy",DG-12X12QF1X45
10021,48 Watt LED Garage Lighter,DG-VN55QF1X48
10024,1x4 LED 40 Watt Panel Light,JI-ZY-P1-40W
10025,"2x2 LED Panel Light, 30W or 40W",JI-ZY-P4
10026,"2x4 LED Panel Light, 40W or 50W",JI-ZY-P7
10027,4ft. T8 LED Tube with Internal Driver,JI-ZY-T8
10028,4ft. LED 40 Watt Low Bay Strip,JI-ZY-ST8FT40
10029,"2x2 LED Troffer Light, 25W or 36W",JI-ZY-T4
10030,"2x4 LED Troffer Light, 36W or 50W",JI-ZY-T7
10031,2x2 LED 36 Watt Troffer Retrofit Kit,JI-ZY-R4-36W
10032,"2x4 LED Troffer Retrofit Kit, 36W or 50W",JI-ZY-R7
10034,James Industry Shoe Box LED Area Light Type A,JI-ZY-SB
10035,James Industry 300 Watt Shoe Box LED Area Light Type A,JI-ZY-SB-300W27
10036,James Industry 13 Watt LED Traditional Wall Pack,JI-ZY-SWP-13W
10037,James Industry 20 Watt LED Traditional Wall Pack,JI-ZY-SWP-20W
10038,"James Industry Traditional LED Wall Pack Light, 60W-120W",JI-ZY-SWP
10045,HiLumz DZ3X 36W LED Retrofit Kit Replacement of 100W-175W,HU-DZ3X
10046,High Efficacy 57W Retrofit Replacement for 250W,HU-DM60
10047,High Efficacy 150W Retrofit Replacement for 600W,HU-DM150
10048,High Efficacy 120W Retrofit Replacement for 400W,HU-DM120
10049,High Efficacy 232W Retrofit Replacement for 750W,HU-DM240
10050,High Efficacy 281W Retrofit Replacement for 1000W,HU-DM300
10051,"HiLumz 22"" Linear Strip Retrofit kit 15W & 20W",HU-S22
10052,"HiLumz 44"" Linear Two Strip Retrofit kit 25W & 41W",HU-S44
10075,"8"" IC Compact Fluorescent Housing 18W & 26W with Mark 7 Dimmable Ballast",RP-8130HIC-DM7
10090,"8"" Compact Fluorescent Recessed Housing 2x18W/26W/42W with Mark 7 Dimmable Ballast",RP-8140H-DM7
10122,6-Inch LED IC Rated New Construction Shallow Air Tight Recessed Housing,RP-8117HA
10123,"6""³ LED IC Rated New Construction Recessed Housing | 15W & 20W",RP-8116HIC
10128,"8570 Series 6""³ LED Module/Trim Component",RP-8570
10129,6-Inch LED Module/Trim Component,RP-8571HZ
10130,"6"" LED Module/Trim Component",RP-8572WH
10131,"8163H Series 8"" LED High Output Architectural Recessed Downlight",RP-8163H
10222,"6"" Specular Cone with Trim Ring Options A19/GU24",RP-8518
10250,"3-Inch Recessed Retrofit Module Baffle 8 Watt, Dimmable",RP-8821
10254,4-Inch Low Profile Square Ceiling Mount,RP-8748
10263,2 Ft. Track Lighting Accessories/Single Circuit,RP-7602
10264,4Ft. Track Lighting Accessories/Single Circuit,RP-7604
10265,6Ft. Track Lighting Accessories/Single Circuit,RP-7606
10266,8Ft. Track Lighting Accessories/Single Circuit,RP-7608
10267,Line Voltage Track Head 75W/PAR30,RP-7526
10269,50W PAR20 Gimbal Ring Open Back Spotlight,RP-7528
10279,Wireway Cover for Track Lighting,RP-7620
10280,Live End-Feed w/Canopy for Track Lighting,RP-7621
10282,Mini-Straight Connector for Track Lighting,RP-7623
10283,L-Connector / Straight for Track Lighting,RP-7624
10284,T-Connector for Track Lighting,RP-7625
10285,Floating Feed for Track Lighting,RP-7629
10286,Conduit Connector for Track Lighting,RP-7634
10287,Live End Feed Connector for Track Lighting,RP-7638
10288,Mono-Point Adapter Connector for Track Lighting,RP-7640
10289,Flexible Connector for Track Lighting,RP-7642
10290,Pendant Adapter for Track Lighting,RP-7644
10291,Grounded Receptacle for Track Lighting,RP-7651
10293,Suspension Stem Kit for Track Lighting,RP-7654
10294,End Cap for Track Lighting,RP-7681
10297,Halogen GU10 Based Line Voltage Track Head w/ Mesh Round,RP-7551G
10299,Square LED Track Head 8 Watt,RP-7554
10304,Sturdy LED Adjustable Track Head 11 Watt,RP-7574
10305,11 Watt LED Adjustable Track Head,RP-7575
10306,16 Watt LED Adjustable Track Head,RP-7576
10307,LED Track Head 12 Watt,RP-7578
10311,4ft Amber / White Glass Shades 40W E12 Track Heads,RP-7916
10315,4ft 3 Light Round Back Cylinders Track Pack,RP-7943
10316,4-ft LED Track Pack with 3 Heads,RP-7953
10317,4Ft. LED Track Pack with 4 Heads,RP-7953-4
10338,"LED Mini Step Light, 2.5 Watt, 3000K",RP-8918
10340,Outdoor LED Brick Step Light 5 Watt,RP-8924
10355,Troffer Retrofit Door Frame Assembly for 2x2 and 2x4,TF-FL-RGA
10364,RXL34 Series Recessed Exit Sign Double Face,RP-RXL34
10365,RXL33 Series Recessed Exit Sign - Single Face,RP-RXL33
10369,RXL18 Series Sloped or Flat Ceiling Exit Sign Double Face,RP-RXL18
10370,"RXL17 Series Sloped or Flat Ceiling Exit Sign "" Single Face",RP-RXL17
10371,RXL16 Series Die Cast Exit Sign Double Face,RP-RXL16
10372,Low Profile Die Cast LED Single Face Exit Sign,RP-RXL15
10373,High Output Self Diagnostic Exit/Emergency Combo,RP-RXEL40
10374,RXEL39 Series High Output Remote Capable Exit/Emergency Combo,RP-RXEL39
10375,"High Output, Low Profile, Two Adjustable Head LED Exit-Emergency Combo 2x2W",RP-RXEL38
10376,RXEL37 Series Standard Exit/Emergency Combo,RP-RXEL37
10377,Low Profile Two-Head LED Emergency Exit/Light Wet Location,RP-RXEL24
10380,REL7LED Series Outdoor Die Cast Emergency,RP-REL7LED
10383,Compact High Output Self Diagnostic Emergency,RP-REL23
10384,High Output LED Emergency Light w/ Remote Head Capability,RP-REL22
10387,18-48 Inch LED Vanity Light 20-35 Watt,RP-4906BN
10391,1 Light LED Vanity Light 8 Watt,RP-4902-1
10404,"LED Dusk-to-Dawn Lighting, 35W or 55W",BL-LED-DDALSN
10407,"4401LED Series 8"" LED Outdoor Wall Lantern 15 Watt",RP-4401LED
10409,32-Inch LED Ceiling Mount Fixture 35W,RP-4345
10413,"15"" LED Ceiling Mount Lighting 34 Watt",RP-4335
10414,13-Inch LED Ceiling Mount Fixture 23W,RP-4334
10416,13-Inch Square LED Low Profile 20 Watt J-Box Ceiling Mount,RP-4329
10419,"14"" LED Flush Mount or Wall Mount Fixture 23 Watt",RP-4326D-30
10424,12-Inch Decorative LED Ceiling Flush Mount 15W,RP-4313-30
10455,F54T5HO 49W lamps - Case of 25,F54T5HO-49W
10521,"11-Inch DOB LED Ceiling Flush Mount Lighting, 15W",LT-CMED511
10538,"8-Foot 6""x6"" Linear Wall Fixture 4x18W X1 LED T8 Lamps Included",TF-66WMW2328X1WHLN18W
10539,ILP AL Series Slim Profile Aluminum LED Area Light 110 Watt,ILP-AL-110WU
10540,ILP AL Series Slim Profile Aluminum LED Area Light 270 Watt,ILP-AL-270WU
10547,"Westgate 6"" LED Surface & Recessed Mount Panel",WM-LPS-S6
10548,"Euri Lighting 7W MR16 Directional (Wide Spot) LED Light Bulb, Pack of 10",EL-EM16-7W
10556,"Mobern Lighting LED Premium Lensed Strip, 4 Foot",ML-44FSF-48LED
10557,"Mobern Lighting LED Premium Lensed Strip, 8 Foot",ML-44FSF-96LED
10558,"Mobern Lighting Spec Grade 11.25""Wide Wraparound",ML-772
10559,"1-Gang Decorator Plastic Shaft Adapter 0.406"" Dia. Hole",EN-6061
10573,ILP AL Series Slim Profile Aluminum LED Area Light 130 Watt,ILP-AL-130WU
10574,ILP AL Series Slim Profile Aluminum LED Area Light 190 Watt,ILP-AL-190WU
10590,LIN Series 2 Lamp T5HO Linear Indirect Lighting with Perforated Body TF-LINPF254MV,TF-LINPF254MV
10591,4 Lamp T5HO 8ft. Tandem Direct/Indirect Wall Perforated TF-WLINPF2548MV,TF-WLINPF2548MV
10652,"4-Foot Recessed Mounted LED Linear Fixture, 24W or 48W TF-44RFSF48L",TF-44RFSF48L
10653,14-Inch DOB LED Ceiling Mount Fixture 23W LT-CMED314,LT-CMED314
10655,5-Inch LED DoB Ceiling Puck Lighting 12W LT-CMED-605-BN,LT-CMED-605-BN
10656,"Spotstar LED DoB Track Lighting, 15W or 20W LT-STS-2370",LT-STS-2370
10657,"Spotstar LED DoB Track Lighting, 15W-30W LT-STS-2380",LT-STS-2380
10661,4-Foot Premier Full Body High Bay with 10x18W X1 LED T8 Lamps Included TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W
10662,4Ft. Harsh Environment Enclosure with Clear Lens 2x18W X1 LED T8 Lamps Included,TF-CITCL332X1LN18W
10666,Round Puff LED Ceiling Fixture SP-2-0249D,SP-2-0249D
10667,18 Watt Decorative LED Flush Mount Ceiling Fixture,SP-DC612D
10668,FL0324D Style PD 11 Watt Linear LED Pendant Lights,SP-FL0324D-PD
10669,Sunpark 15 Watt LED Outdoor Wall Light SP-3-4098D,SP-3-4098D
10670,Sunpark 15 Watt LED Outdoor Wall Light SP-3-4161D,SP-3-4161D
10671,Sunpark 13 Watt LED Outdoor Decorative Wall Light SP-3-4081D,SP-3-4081D
10672,Sunpark 15 Watt LED Outdoor Wall Mount SP-3-4031D,SP-3-4031D
10673,120V LED Track Head Track Lighting 8 Watt RP-7553,RP-7553
10676,LED Track Head 12 Watt RP-7580,RP-7580
10680,Low Profile All LED Exit & Emergency Combo TF-CEU3,TF-CEU3
10681,Small 30 Watt LED Open Face Wall Pack,ILP-WPSO-30WLED-UNIV
10685,Cyber Tech 10W LED A-Line E26 Bulb CTL-LB60A,CTL-LB60A
10687,Cyber Tech 13W (T-2) Super Mini Spiral CFL Bulb 60W Equivalent 4 Pack,CTL-P13XSP
10692,"EiKO 9W LED Advantage A19 Dimmable Lamp, Pack of 2 E-LED9WA19/ADV",E-LED9WA19/ADV
10693,"EiKO 9W LED Advantage A19 Non-Dimmable Lamp, Pack of 2 E-LED9WA19/ADV-",E-LED9WA19/ADV-
10695,"MaxLite 20 Watt LED Vapor Tight Linear Fixture, 4 Foot MX-LSV4U",MX-LSV4U
10699,MaxLite 11 Watt Dimmable LED Omnidirectional GU24 A19 Lamp MX-11A19GUDLED27/G4,MX-11A19GUDLED27/G4
10703,1x1 LED Surface 18 Watt Mount Panel,WM-LPS-1X1
10704,James Industry 100 Watt LED Corn Light JI-EV-SLW-100WB1,JI-EV-SLW-100WB1
10705,Euri Lighting 13W 4-Inch Downlight Combo (Directional) LED Retrofit Kit EL-DLC4-2,EL-DLC4-2
10706,Euri Lighting 9W 4-Inch Recessed Slim Downlight (Directional) LED Retrofit Kit EL-DLC4S-,EL-DLC4S-
10707,Euri Lighting 12W 6-Inch Recessed Slim Downlight (Directional) LED Retrofit Kit EL-DLC6S-,EL-DLC6S-
10708,Euri Lighting 12W 6-Inch Recessed Slim Downlight (Directional) LED Retrofit Kit EL-DLC6SQ,EL-DLC6SQ
10727,"American Lighting MVP LED Puck Light, Single Puck Kit AL-MVP-1",AL-MVP-1
10728,"5.7""X3.4"" Outdoor LED Wall Fixture 11 Watt Aluminum, 12 Pack",OD-21957-MRNU
10729,Mobern Lighting 2x2 LED Volumetric Recessed Luminaire ML-RDIS-22LED,ML-RDIS-22LED
10730,Mobern Lighting 1x4 LED Volumetric Recessed Luminaire ML-RDIS-14LED,ML-RDIS-14LED
10731,Mobern Lighting 2x4 LED Volumetric Recessed Luminaire ML-RDIS-24LED,ML-RDIS-24LED
10733,3.5 Watt 4 Inch Round Slim Puck Light,WM-PL12R
10734,2 Watt 3 Inch Round Slim Puck Light,WM-PL12
10738,"Industrial Grade Duplex Receptacle 20A/125V, 5-20R EN-62080",EN-62080
10740,"Industrial Grade Duplex Receptacle 20A/250V, 6-20R EN-62081",EN-62081
10742,MaxLite 1x4 ArcMAX Single Basket Lay-In LED Panel 40 Watt MX-MLVT14D40,MX-MLVT14D40
10775,"120V-277 VAC, 6"" Pendant Mount, High Wattage LED COB Cylinder",LT-DLED-1565HPC1008
10776,5 Inch Round Surface Mount Downlight CCT Selectable,TPZ-SMD-5/RND/11
10777,Topaz LED Lighting High Bay Round - Eclipse High Output Series,TPZ-F-LUHB
10779,Topaz LED Lighting Linear Luminaire 4-ft. Tri-Proof Vapor Tight,TPZ-F-VT4/50W
10780,Topaz LED Lighting 40 Watt LED Linear Wraparound 4' - PRISMATIC,TPZ-F-LWRAP/40W
10781,"Topaz LED Lighting 20 Watt Office/Industrial Light - Prismatic Linear Wrap Fixture, 2 Foot",TPZ-F-LWRAP/20W
10782,"Topaz LED Lighting 30W 2x2 LED Volumetric Troffer, Low Profile Center Basket",TPZ-F-VTC22-79
10784,Topaz LED Lighting 30 Watt LED Volumetric Troffers - Center Basket,TPZ-F-VTC22/30
10787,Topaz LED Lighting 2'x4' 40 Watt High Efficiency LED Flat Panel,TPZ-FL-24/40
10788,Topaz LED Lighting High Efficiency 2'x2' LED Flat Panel 40 Watt DLC Premium Qualified,TPZ-F-L22/40
10789,"Topaz LED Lighting High Efficiency 2'x2' LED Flat Panel, 30 Watt DLC Premium Qualified",TPZ-F-L22/30
10790,4-Foot LED T8 Lamp Direct Replacement,BL-DR4FT
10791,Topaz LED Lighting 2x4 20 or 30 Watt Flat Panel Back Lit Standard,TPZ-F-L24
10792,4-Inch Gimbal Recessed LED New Construction Module,BL-BRK-LED4ICN-GR
10793,4-Inch Recessed LED New Construction Module,BL-BRK-LED4ICN
10794,6-Inch LED Disk Light 12 Watts,BL-BRK-LED46-DK-12W
10796,LEDRA 11 Inch Round LED 15 Watt Ceiling Luminaire,BL-LEDRA-11
10799,4-Foot LED Economy Wrap Luminaire,BL-WRE-4FT-44L
10801,MRK Series LED Magnetic Retrofits,BL-MRK
10804,"2-Foot LED Covered Strip Light, 20 Watts",BL-SL-2FT-25L
10805,"8-Foot LED Covered Strip Light, 65 Watts",BL-SL-8FT-80L
10806,"4-Foot LED Covered Strip Light, 32 Watts",BL-SL-4FT-46L
10807,"Topaz LED Lighting 2x2"" 20 or 30 Watt Flat Panel Back Lit Standard",TPZ-F-L22
10809,"SCX Series Power Side 1/16"" Suspension Cable Kit, Adjustable up to 6 ft., with SJTW18/5 Power Cord",WM-SCL-CS1P-6FT-SERIES
10810,"SCX Series Non Power Side 1/16"" Suspension Cable Kit, Adjustable up to 6 ft.",WM-SCL-CS1-6FT-SERIES
10811,"SCO Series Architectural Optics Linear Light, 2"" Wide - Multi-CCT",WM-SCO-4FT-40W-MCT
10812,"3-Foot LED Covered Strip Light, 25 Watts",BL-SL-3FT-33L
10816,"100 Watt LED Area Light, Dark Bronze",FL-ETH-A02-100W-HY-H
10817,"Generation 3 LED Commercial Downlight Engine, 18W-54W",FL-FI-CES
10818,2x4 Center Basket DLC Premium 24 Watt,BL-CB24-5L
10820,Commercial LED Downlight Engine 15W or 20W CCT Tunable,FL-FI-CPS
10821,"UFO LED High Bay, 67W-180W",FL-MHB02
10822,2x4 LED Back-Lit Panel with CCT Tunable & Wattage Selector 30W/35W/40W,FL-ETH-PLBT-24-XXW
10823,2x2 LED Back-Lit Panel with CCT Tunable & Wattage Selector 30W/35W/40W,FL-ETH-PLBT-22-XXW
10824,2x4 LED Back-Lit Panel 40W or 50W Dimmable,FL-FI-DP-24-U-P
10825,2x2 LED Back-Lit Panel 30W or 36W Dimmable,FL-FI-DP-22-U-P
10829,2x2 Center Basket DLC Premium 24 Watt,BL-CB22-3L
10830,"LED Stairwell Strip Light with Occupancy Sensor, Field-Selectable Color Temperature, and Emergency Battery Backup Option",EE-STL-4UXH/8CT-XE-G4-OSDL/HF
10832,Slim Edge-lit Downlight - Field Adjustable CCT,EE-SED
10837,MAX3 Series  Full Body Low Profile LED Strip 20W or 41W,TF-MAX3FR-24LQ
10838,MAX2 Series Full Body Low Profile LED Strip,TF-MAX2FR
10839,Flat Panel Configuration Series LED Hanging Panel System,TF-FPHK
10840,SBR Series 48 Watt LED Recessed Flat Panel,TF-SBR-12X48
10842,4 Lamp T5HO Surface Mounted Troffer,TF-153A424MV
10843,SBC Series 10 Watt Stem Mount LED Shadow Box,TF-SBCST-9X9LP
10844,SBC Series Surface Mount LED Shadow Box,TF-SBCSM
10845,SBC Series Pendant LED Shadow Box,TF-SBCP
10846,Hashtag Series Linear LED Cross - Fixture System,TF-L23HSFR58X58LQ
10847,ICF Series Architectural LED Backlit Ceiling Tiles,TF-ICFFR
10848,Polygon 44P Series Geometric Pendant Bracket System - The Octagon,TF-PLY44SF-OT
10849,Polygon 44P Series Geometric Pendant Bracket System - The Hexagon,TF-PLY44SF-HX
10850,Polygon 44P Series Geometric Pendant Bracket System - The Square/Rectangle,TF-PLY44SF-SQ
10855,Polygon Series Geometric LED Pendant Bracket System - The Cross,TF-PLY23PFR-CR
10863,"Mester LED Lighting 45-95 Watt LED Vapor Tight Linear, 2 Foot",MES-MVT03
10864,Mester LED Lighting 130-210 Watt LED Linear High Bay,MES-MLH04
10872,Polygon Series Geometric LED Pendant Bracket System - The Parallel,TF-PLY23PFR-P
10873,Polygon Series Geometric LED Pendant Bracket System - The Octagon,TF-PLY23PFR-OT
10874,Polygon Series Geometric LED Pendant Bracket System - The Hexagon,TF-PLY23PFR-HX
10875,Polygon Series Geometric LED Pendant Bracket System - The Pentagon,TF-PLY23PFR-PT
10876,Polygon Series Geometric LED Pendant Bracket System - The Square/Rectangle,TF-PLY23PFR-SQ
10877,Polygon Series Geometric LED Pendant Bracket System - The Triangle,TF-PLY23PFR-TR
10879,Polygon Series Geometric LED Pendant Bracket System - The Fan,TF-PLY23PFR-FAN
10880,"Westgate 4 Feet LED T5 Glass Tube Lamp, Pack of 20",WM-T5-TYPA-27W
10881,6 Inch Square LED Flush Mount Surface Fixture,WM-FML-S6-11W
10882,Westgate 2 Watt 3 Inch Round Slim Puck Light,WM-PL12-3KIT
10883,1 Watt 12V Integrated LED In-Ground Light,WM-IGL-1W
10884,Westgate 3 Inch Adjustable Square Slim Puck Light,WM-PL12ADJ
10885,Westgate 3.5 Watt 4 Inch Round Slim Puck Light,WM-PL12S
10886,Westgate 10 Watt Square LED Track Light - White & Black Finish,WM-TR1-S-10W
10887,"Westgate 8"" LED Commercial Recessed Light",WM-CRLC-EGN
10888,Westgate 4 Foot T8 LED Plastic Tube Dimmable Lamp,WM-T8-4FT-18W
10889,Westgate 0-10V Dimming DLC Premium 30W LED Flood/Area Light,WM-LF3-HL-30W
10891,2x4 LED T-Bar Grid Lights 120-277VAC 50/60Hz,WM-TGL-2X4
10892,2x2 LED T-Bar Grid Lights 120-277VAC 50/60Hz,WM-TGL-2X2
10893,240 Watt 4x20-1/2 Foot LED Linear High Bays 120-277VAC,WM-LLHB-240W
10894,Westgate 180 Watt 15x11-7/8 Foot LED Linear High Bay 120-277VAC,WM-LLHB-180W
10895,120 Watt 14x11-1/4 Foot LED Linear High Bay 120-277VAC,WM-LLHB-120W
10896,Westgate 2x16 Foot 90 Watt LED Linear High  Bay120-277VAC,WM-LLHB-90W
10897,Westgate 80 Watt LW360 LED Rotatable Wall Pack,WM-LW360-80W
10899,Westgate 60 Watt LW360 LED Rotatable Wall Pack,WM-LW360-60W
10906,12 Watt 6-Inch LED Adjustable Baffle Trim,WM-RDL6-ADJ
10907,10 Watt 4-Inch LED Adjustable Baffle Trim,WM-RDL4-ADJ
10908,"Westgate 4-Foot T8-EZ4-HL LED Glass Tube Lamp 15 Watt, Pack of 20",WM-T8-EZ4-HL-15W
10910,"Westgate 2 Foot LED T8-EZ5 Glass Tube G13 Lamp 8 Watt, Pack of 20",WM-T8-EZ5-GS-2FT-8W
10911,"Westgate 4 Foot LED T8-EZ5 Glass G13 Tube Lamp, Pack of 20",WM-T8-EZ5-GS-4FT
10912,10 Watt Round LED Track Light - White & Black Finish,WM-TR1-R-10W
10913,"Westgate 40 Watt LED High Power E26 Medium Base Lamp, Pack of 12",WM-HPL-40W
10914,High Power E26 Medium Base LED Lamp,WM-HPL
10916,55 Watt LED Parking Garage and Canopy Luminaire,WM-CDX-55W
10917,35 Watt LED Parking Garage and Canopy Luminaire,WM-CDX-35W
10918,12 Watt 6-inch Round LED Downlight (Smooth Trim),WM-RDL6
10919,12 Watt 4-inch Round LED Downlight (Smooth Trim),WM-RDL4
10921,15 Watt 6-inch Square LED Ultra Slim Recessed Light,WM-SSL6
10922,9 Watt 4-inch Square LED Ultra Slim Recessed Light,WM-SSL4
10924,11-Inch Gen. 2 Square LED Recessed Downlight,LT-LEDH-S11
10930,Westgate 15 Watt 6-inch LED Disc Light with J-Box Mounting,WM-DLSN6
10931,Westgate 10 Watt 4-inch LED Disc Light 120 VAC,WM-DLSN4
10932,15 Watt 120V AC 6-Inch LED Round Disc Light,WM-DLS6
10934,"Westgate LED Architectural Round Suspended Commercial Light, 4 Foot",WM-CSL-4FT-40W
10935,6-Inch LED Adjustable Ultra Slim Recessed Light 12 Watt,WM-RSL6-ADJ
10936,4 Inch LED Adjustable Ultra Slim Recessed Light 9 Watt,WM-RSL4-ADJ
10937,6 Inch LED Ultra Slim Recessed Light 15 Watt,WM-SDL6-BF
10938,4-Inch Adjustable Pull-Down Ultra Slim Recessed Light,WM-RSL4-APD
10939,4-Inch Square LED Trims (Baffle Trims) - Dimmable,WM-SDL4-BF
10941,6 Inch LED Flush Mount Surface Fixture,WM-FML-R6-11W
10942,"Multi-CCT 6"" Economy Disc Light",WM-DLSE6
10943,4-Inch 9 Watt LED Disc Downlight,WM-DLS4
10944,"9 Watt LED Filament A19 Bulb E12 Candelabra Base Lamp, 40 Pack",WM-A19-40PK-9W
10945,"9 Watt A19 LED E26 Base Lamp, 8 Packs",WM-A19-8PK-9W
10946,"Westgate High Power GU10 LED Lamp, 10 Packs",WM-G10-600L
10947,"LED Filament A19 Bulb E12 Candelabra Base Lamp, 20 Packs",WM-A19-FLA-7W
10948,Westgate 12V Integrated LED Landscape Uplight 7 Watt,WM-LFLV-7W
10950,"Westgate 5 Watt MR16 LED Bi-Pin GX 5.3 Lamp, 20 Packs",WM-MR16-400L
10953,12V LED Bullet Landscape Flood Light,WM-LF12-6W
10954,"Westgate LED Corn Lamp 36 Watt - E26 Medium Base, 12 Packs",WM-CL-36W
10955,"Westgate PAR30 10 Watt Short Neck LED Lamp, 20 Packs",WM-PAR30-SN-10W
10956,Westgate PAR30 10 Watt Long Neck LED Lamp,WM-PAR30-LN-10W
10957,Westgate LED Puck Lights 120V Internal Drivers Surface/Recess,WM-LED-PL1
10958,80 Watt LED Tunable Non-Cutoff Wall Pack,WM-WMX-MCTP
10970,"120~277 VAC, 4""³ IC/Airtight LED Recessed, Shallow 2 hours Fire Rated Down Light for New Construction",LT-LEDH-RT4SICA
10972,"8""³ x 8""³ Square Aperture LED COB Chip",LT-LEDH-S8
10974,1x1 LED Surface Mount Panel,WM-LPS
10975,Ex-Lite 4Ft. LED Vapor Tight 40W or 60W,EX-VP
10977,Ex-Lite 2' x 2' LED Troffer Kit 25W-40W,EX-TR22
10978,Ex-Lite 2'x4' LED Flat Panel 30W-50W,EX-FP24
10979,Ex-Lite 200W or 240W LED High Efficacy UFO,EX-EXB24
10980,"Ex-Lite LED Retrofit Kit with Heat Sensing, 60W-320W",EX-EXRK
10981,Ex-Lite 10W or 20W LED Bullet Flood Light,EX-BFL
10982,Ex-Lite 15W or 25W Mini Wall Pack with Photo Eye,EX-WPMN
10984,Ex-Lite LED 40W or 60W Round Canopy Light,EX-CPS-C
10985,Ex-Lite 100W or 150W Cobra Head Street Light,EX-CB
10986,"Ex-Lite Post Top LED Area Light, 50W-150W",EX-PTK
10987,"Ex-Lite EXAL Series Area Light, 50W-500W",EX-EXAL
10989,"HBRE Series Premium Round LED High Bay, 14,000""34,000 Lumens",BL-HBRE
10990,"LED Linear Adjustable High Bay, 15,000 to 30,000 Lumens",BL-HBLA
10991,MaxLite WallMax Large Cutoff Wall Pack - Color Selectable,MX-WPCL
10992,2x4 Premium Back-Lit LED Panel,BL-PNL2X4
10993,2x2 Premium Back-Lit LED Panel 32 Watt,BL-PNL2X2-40L-PRM
10994,1x4 Premium Back-Lit LED Panel 32 Watt,BL-PNL1X4-40L
10995,2x4 Back-Lit LED Panel 43 Watt,BL-PNL2X4-50L
10996,2x2 Back-Lit LED Panel 30 Watt,BL-PNL2X2-40L
10997,BLCSLEDSS Series LED Lensed Slim Strip Light,BL-BLCSLEDSS
10999,16.4Ft. 24V Ultra High Output LED Ribbon Light,WM-ULR-IN-16F-YHO
11000,4Ft. LED 40 Watt Stairwell Light,RP-4116WH-SERIES
11001,Westgate LED Suspended 2/3 Louver & Perf. Center Basket Up/Down Light,WM-SCPP-UD-4FT-60W
11002,"Westgate LED Architectural Parabolic Suspended Up/Down Light, 4 Foot",WM-SCLL-UD-4FT-60W
11003,4Ft. LED Parabolic Suspended Light,WM-SCLT-4FT-40W
11007,"CWLLL Series LED Wet Location Linear Pendant, 8 Foot",TF-CWLLL96L90W9800LDMV
11008,"CWLLL Series LED Wet Location Linear Pendant, 4 Foot",TF-CWLLL48L45W4900LDMV
11009,Westgate Perforated 2x4 LED Direct-Indirect Troffer Light 50 Watt,WM-LTR-2X4-50W-PERF
11010,Westgate Perforated 2x2 LED Direct-Indirect Troffer Light 40 Watt,WM-LTR-2X2-40W-PERF
11011,"LSL Series LED Strip Light, 8 Foot",WM-LSL-8FT-84W
